element_id	element_type	length	n_cds_called	has_relaxase	relaxase_families	mpf_classes	n_mpf_classes	n_fa_fata_profiles	exclusion_family_hit	phylum	genus
NZ_CP049811_1829068..1845725	IME	16658	19	0	NA	none	0	0		Proteobacteria	Monaibacterium
NZ_CP049811_315144..328342	IME	13199	12	1	T4SS_MOBP1	none	0	0		Proteobacteria	Monaibacterium
NZ_CP049836_3677553..3709528	NA	31976	29	0	NA	none	0	0		Actinobacteriota	Gordonia
NZ_CP049838_6738778..6759075	AICE	20298	21	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP049857_4270129..4293154	IME	23026	21	1	T4SS_MOBP1,T4SS_MOBP2,T4SS_MOBV	none	0	0		Bacteroidota	Dysgonomonas
NZ_CP049858_37296..99634	NA	62339	53	1	T4SS_MOBP1	none	0	0		Bacteroidota	Dysgonomonas
NZ_CP049858_3847835..3863252	NA	15418	14	1	T4SS_MOBP1,T4SS_MOBV	none	0	0		Bacteroidota	Dysgonomonas
NZ_CP049858_397275..422752	IME	25478	24	1	T4SS_MOBP1	none	0	0		Bacteroidota	Dysgonomonas
NZ_CP049861_2181401..2191825	NA	10425	14	1	T4SS_MOBC,profile_MOBT	none	0	0		Firmicutes	Erysipelothrix
NZ_CP049864_1805023..1830243	NA	25221	22	1	profile_MOBT	none	0	0		Proteobacteria	Lysobacter_B
NZ_CP049866_1954432..2105948	ICE	151517	154	1	profile_MOBF,profile_MOBM	none	0	1		Actinobacteriota	Nocardioides
NZ_CP049867_424805..501528	NA	76724	80	1	profile_MOBF	none	0	1		Actinobacteriota	Marmoricola_A
NZ_CP049885_1282959..1512757	ICE	229799	200	1	T4SS_MOBQ	none	0	1		Proteobacteria	Acidovorax_C
NZ_CP049885_1820632..1923822	ICE	103191	102	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Acidovorax_C
NZ_CP049888_18589..68681	ICE	50093	69	1	profile_MOBT	none	0	1		Firmicutes	Weissella
NZ_CP049888_692566..732086	NA	39521	53	1	T4SS_MOBH	none	0	0		Firmicutes	Weissella
NZ_CP049889_417151..607818	NA	190668	194	1	T4SS_MOBH	none	0	0		Firmicutes	Jeotgalibaca
NZ_CP049889_982082..1016197	NA	34116	40	0	NA	none	0	0		Firmicutes	Jeotgalibaca
NZ_CP049910_3627517..3672578	IME	45062	46	0	NA	none	0	0		Proteobacteria	Diaphorobacter_A
NZ_CP049910_3832393..3838730	NA	6338	6	0	NA	none	0	0		Proteobacteria	Diaphorobacter_A
NZ_CP049910_4922818..5006310	ICE	83493	80	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Diaphorobacter_A
NZ_CP049910_500921..633991	ICE	133071	103	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Diaphorobacter_A
NZ_CP049910_5484509..5714699	ICE	230191	186	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Diaphorobacter_A
NZ_CP049916_1334578..1358548	IME	23971	20	1	T4SS_MOBQ	none	0	0		Proteobacteria	Acinetobacter
NZ_CP049933_1839898..1872622	NA	32725	33	1	profile_MOBF	none	0	1		Actinobacteriota	Leucobacter
NZ_CP049935_2044695..2054047	NA	9353	5	0	NA	none	0	0		Actinobacteriota	Phycicoccus
NZ_CP049935_2520198..2552222	NA	32025	28	0	NA	none	0	0		Actinobacteriota	Phycicoccus
NZ_CP049935_2865639..2892294	AICE	26656	27	0	NA	none	0	1		Actinobacteriota	Phycicoccus
NZ_CP049935_3094351..3107510	NA	13160	15	1	profile_MOBT	none	0	0		Actinobacteriota	Phycicoccus
NZ_CP049935_3341839..3371514	IME	29676	26	1	profile_MOBF	none	0	0		Actinobacteriota	Phycicoccus
NZ_CP049941_3180255..3337637	ICE	157383	135	1	T4SS_MOBH	MPF_F	1	0	EexR	Proteobacteria	Proteus
NZ_CP049941_3362763..3458808	ICE	96046	88	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Proteus
NZ_CP049942_3351420..3445254	NA	93835	88	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Proteus
NZ_CP049956_1069657..1171182	ICE	101526	115	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Stenotrophomonas
NZ_CP049956_3241276..3257370	IME	16095	17	1	T4SS_MOBQ	none	0	0		Proteobacteria	Stenotrophomonas
NZ_CP049956_698185..863763	NA	165579	136	1	profile_MOBF	none	0	0		Proteobacteria	Stenotrophomonas
NZ_CP049957_295008..425999	ICE	130992	128	1	T4SS_MOBH,profile_MOBM,profile_MOBT	MPF_F	1	0		Proteobacteria	Bordetella
NZ_CP049958_160558..513071	ICE	352514	368	1	T4SS_MOBP1,T4SS_MOBQ,profile_MOBM,profile_MOBT	MPF_FA	1	8		Firmicutes_A	Clostridioides
NZ_CP049958_1836920..1887195	NA	50276	55	1	T4SS_MOBC,profile_MOBT	none	0	0		Firmicutes_A	Clostridioides
NZ_CP049958_2612772..2828561	NA	215790	222	1	T4SS_MOBB,profile_MOBT	MPF_FA	1	8		Firmicutes_A	Clostridioides
NZ_CP050009_2877194..3103181	ICE	225988	284	1	T4SS_MOBH,T4SS_MOBQ	MPF_F	1	0		Proteobacteria	Citrobacter_A
NZ_CP050009_862250..954401	ICE	92152	96	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Citrobacter_A
NZ_CP050023_2704017..2739578	ICE	35562	34	1	T4SS_MOBC,profile_MOBT	MPF_FA	1	7		Firmicutes	Listeria
NZ_CP050027_708459..740288	IME	31830	36	1	T4SS_MOBP1,T4SS_MOBP2,T4SS_MOBV	none	0	0		Firmicutes	Listeria
NZ_CP050028_1603727..1747831	ICE	144105	147	1	T4SS_MOBP1,T4SS_MOBP2	MPF_FA	1	3		Firmicutes	Listeria
NZ_CP050029_2653148..2852106	ICE	198959	212	1	T4SS_MOBP1,T4SS_MOBP2	MPF_FA	1	3		Firmicutes	Listeria
NZ_CP050030_271695..307256	ICE	35562	34	1	T4SS_MOBC,profile_MOBT	MPF_FA	1	7		Firmicutes	Listeria
NZ_CP050036_1103077..1150335	IME	47259	52	1	T4SS_MOBP1	none	0	0		Proteobacteria	Escherichia
NZ_CP050044_1142972..1197183	NA	54212	55	1	T4SS_MOBP1	none	0	0		Proteobacteria	Escherichia
NZ_CP050062_2420539..2456620	NA	36082	42	1	T4SS_MOBQ	none	0	0		Proteobacteria	Stenotrophomonas
NZ_CP050073_2969784..2999907	IME	30124	35	1	T4SS_MOBQ	none	0	0		Proteobacteria	Enterobacter
NZ_CP050073_3331200..3351052	NA	19853	22	1	T4SS_MOBP1	none	0	0		Proteobacteria	Enterobacter
NZ_CP050108_2447453..2465762	NA	18310	14	1	T4SS_MOBQ	none	0	0		Proteobacteria	Rhizobium
NZ_CP050117_233616..252476	NA	18861	18	1	T4SS_MOBC	none	0	0		Deinococcota	Deinococcus
NZ_CP050121_55218..74079	NA	18862	17	1	T4SS_MOBC	none	0	0		Deinococcota	Deinococcus
NZ_CP050124_782435..816344	NA	33910	42	0	NA	none	0	0		Actinobacteriota	Rhodococcus
NZ_CP050136_601714..710662	NA	108949	127	1	profile_MOBF	none	0	1		Proteobacteria	Kingella
NZ_CP050137_324616..353515	NA	28900	34	1	T4SS_MOBP1	none	0	0		Proteobacteria	Sphingomonas
NZ_CP050139_385856..526634	NA	140779	152	1	T4SS_MOBH,T4SS_MOBQ,T4SS_MOBV	MPF_F	1	0		Proteobacteria	Komagataeibacter
NZ_CP050150_2802088..2821050	NA	18963	22	1	T4SS_MOBQ	none	0	0		Proteobacteria	Hafnia
NZ_CP050153_1787863..1793489	NA	5627	6	0	NA	none	0	0		Actinobacteriota	Brevibacterium
NZ_CP050154_2163076..2169279	NA	6204	5	0	NA	none	0	0		Actinobacteriota	Brevibacterium
NZ_CP050154_2884837..2971971	ICE	87135	86	1	profile_MOBF	none	0	1		Actinobacteriota	Brevibacterium
NZ_CP050171_1697181..1717096	NA	19916	24	1	T4SS_MOBQ,profile_MOBT	none	0	0		Proteobacteria	Serratia_A
NZ_CP050175_1062125..1149425	ICE	87301	83	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	18		Firmicutes	Streptococcus
NZ_CP050260_1287328..1347772	NA	60445	62	1	T4SS_MOBH	MPF_F	1	1		Proteobacteria	Pseudomonas_E
NZ_CP050270_1722506..1758689	NA	36184	44	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP050291_3561687..3810289	NA	248603	244	1	T4SS_MOBP1	none	0	0		Proteobacteria	Pseudomonas_E
NZ_CP050301_1554615..1653862	ICE	99248	104	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Phyllobacterium
NZ_CP050308_133399..193692	NA	60294	70	1	T4SS_MOBQ,profile_MOBT	none	0	0		Proteobacteria	Rhizobium
NZ_CP050323_4773728..4907130	ICE	133403	134	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050323_6024184..6116737	ICE	92554	95	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas
NZ_CP050324_4541378..4641366	ICE	99989	114	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050325_2156567..2238624	NA	82058	90	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050325_5189834..5323960	ICE	134127	139	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050326_1485181..1576042	NA	90862	92	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas
NZ_CP050326_1782369..1869892	ICE	87524	108	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050326_5884653..5940031	NA	55379	50	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas
NZ_CP050328_887124..999929	ICE	112806	119	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050331_2295805..2366452	NA	70648	71	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050331_4591318..4686549	ICE	95232	110	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050332_2451750..2566020	NA	114271	138	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Pseudomonas
NZ_CP050332_2816098..2951414	ICE	135317	138	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050332_4888692..4983889	ICE	95198	122	1	T4SS_MOBH	MPF_F	1	1		Proteobacteria	Pseudomonas
NZ_CP050332_5650141..5750531	ICE	100391	112	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050335_5226206..5363049	ICE	136844	141	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP050336_746287..803628	NA	57342	66	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_CP050371_5008387..5067211	NA	58825	69	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_CP050376_3540106..3599361	ICE	59256	44	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NZ_CP050424_489575..529114	NA	39540	52	1	profile_MOBT	MPF_FA	1	7	DUF4467	Firmicutes	Bacillus
NZ_CP050440_2156646..2234494	NA	77849	68	1	profile_MOBF,profile_MOBT	none	0	0		Cyanobacteria	Aulosira
NZ_CP050447_3516916..3602524	ICE	85609	85	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Serratia
NZ_CP050453_2482656..2581042	ICE	98387	96	1	profile_MOBF	none	0	1		Actinobacteriota	Microbacterium
NZ_CP050485_3027160..3094417	NA	67258	75	1	profile_MOBT	none	0	0		Firmicutes	Enterococcus_D
NZ_CP050485_310121..353213	NA	43093	48	1	T4SS_MOBP1	MPF_FA	1	4		Firmicutes	Enterococcus_D
NZ_CP050485_3527590..3607576	NA	79987	85	1	profile_MOBT	MPF_FA	1	6		Firmicutes	Enterococcus_D
NZ_CP050485_597977..655986	ICE	58010	58	1	profile_MOBT	MPF_FA	1	8		Firmicutes	Enterococcus_D
NZ_CP050490_2821887..2852499	ICE	30613	28	1	profile_MOBT	MPF_FA	1	8		Firmicutes	Enterococcus_D
NZ_CP050504_3335393..3341049	NA	5657	8	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050504_3697454..3709388	NA	11935	17	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050504_4316441..4332153	NA	15713	19	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050504_4862146..4896972	NA	34827	39	1	T4SS_MOBP1,profile_MOBT	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050504_8478163..8508931	NA	30769	30	1	T4SS_MOBC,T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050508_1927818..2006743	ICE	78926	72	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NZ_CP050509_4810463..4853509	NA	43047	41	0	NA	none	0	0		Firmicutes	Peribacillus
NZ_CP050522_5809912..5831074	AICE	21163	22	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050692_3718574..3734527	NA	15954	19	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050692_5086793..5105715	NA	18923	22	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050692_5805566..5823624	NA	18059	21	1	profile_MOBT	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050692_6120226..6126963	NA	6738	11	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050695_819967..940831	NA	120865	114	1	T4SS_MOBH,profile_MOBM	MPF_F	1	0		Proteobacteria	Aquisalimonas
NZ_CP050699_2944083..2993779	IME	49697	36	1	profile_MOBF	none	0	0		Desulfobacterota	Desulfopila
NZ_CP050699_3468675..3483762	NA	15088	13	1	profile_MOBF	none	0	0		Desulfobacterota	Desulfopila
NZ_CP050699_5124818..5382619	NA	257802	200	1	T4SS_MOBC	none	0	0		Desulfobacterota	Desulfopila
NZ_CP050771_1898467..1932899	IME	34433	38	1	T4SS_MOBQ	none	0	0		Proteobacteria	Salmonella
NZ_CP050811_4653242..4660378	NA	7137	10	1	T4SS_MOBP1	none	0	0		Proteobacteria	Yokenella
NZ_CP050811_519114..939233	NA	420120	408	1	T4SS_MOBP1,profile_MOBT	none	0	2		Proteobacteria	Yokenella
NZ_CP050831_1262783..1293746	NA	30964	18	1	T4SS_MOBV	none	0	0		Bacteroidota	Bacteroides
NZ_CP050831_2510708..2567191	IME	56484	59	1	T4SS_MOBP1	none	0	0		Bacteroidota	Bacteroides
NZ_CP050840_1044027..1073430	IME	29404	29	1	T4SS_MOBC,T4SS_MOBP1	none	0	1		Proteobacteria	Klebsiella
NZ_CP050840_2971068..2994662	NA	23595	22	0	NA	none	0	0		Proteobacteria	Klebsiella
NZ_CP050854_4086785..4089568	NA	2784	2	1	T4SS_MOBH	none	0	0		Proteobacteria	Brenneria
NZ_CP050855_379859..399033	IME	19175	16	1	T4SS_MOBH	none	0	0		Proteobacteria	Serratia
NZ_CP050855_845346..887605	NA	42260	51	1	T4SS_MOBP1	none	0	0		Proteobacteria	Serratia
NZ_CP050858_2506067..2570762	ICE	64696	50	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NZ_CP050902_27811..42719	IME	14909	17	1	profile_MOBF	none	0	0		Actinobacteriota	Nocardioides
NZ_CP050974_12022785..12068983	NA	46199	50	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050974_5734542..5750117	NA	15576	17	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050974_7506111..7526166	NA	20056	26	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050975_3394078..3408715	NA	14638	15	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050975_4499152..4523653	NA	24502	25	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050975_4544808..4557241	NA	12434	15	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050975_6106640..6141559	AICE	34920	33	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050975_8852879..8884848	NA	31970	43	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP050993_2047844..2197524	ICE	149681	137	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	1		Bacteroidota	Epilithonimonas
NZ_CP050993_2786711..2820617	IME	33907	38	1	T4SS_MOBP1	none	0	0		Bacteroidota	Epilithonimonas
NZ_CP050993_407079..435362	IME	28284	25	1	T4SS_MOBP1	none	0	0		Bacteroidota	Epilithonimonas
NZ_CP050993_509438..524287	NA	14850	17	1	T4SS_MOBP1	none	0	0		Bacteroidota	Epilithonimonas
NZ_CP051004_1766767..1811128	ICE	44362	42	1	profile_MOBT	MPF_FA	1	8		Firmicutes	Streptococcus
NZ_CP051005_838746..881904	ICE	43159	45	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Enterococcus
NZ_CP051006_1698970..1741960	NA	42991	54	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051006_4884953..4914648	NA	29696	32	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051006_5266304..5278928	NA	12625	19	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051006_6040247..6049899	NA	9653	9	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051131_1702405..1740220	NA	37816	43	1	T4SS_MOBQ	none	0	0		Proteobacteria	Parasphingopyxis
NZ_CP051132_2472028..2568310	NA	96283	103	1	T4SS_MOBH	MPF_F	1	1		Proteobacteria	Enterobacter
NZ_CP051154_2829612..2840757	IME	11146	11	1	profile_MOBF	none	0	0		Actinobacteriota	Leifsonia
NZ_CP051154_327156..364753	NA	37598	38	1	T4SS_MOBC,profile_MOBF	none	0	0		Actinobacteriota	Leifsonia
NZ_CP051154_3302943..3346097	NA	43155	48	1	profile_MOBF	none	0	0		Actinobacteriota	Leifsonia
NZ_CP051160_813304..870760	NA	57457	69	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_CP051162_975546..1091174	NA	115629	139	1	profile_MOBT	none	0	0		Firmicutes	Geobacillus
NZ_CP051171_2616820..2669059	NA	52240	56	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Ralstonia
NZ_CP051171_3031248..3043208	NA	11961	16	1	T4SS_MOBP1	none	0	0		Proteobacteria	Ralstonia
NZ_CP051204_1118918..1140302	IME	21385	26	1	T4SS_MOBP1,profile_MOBT	none	0	0		Bacteroidota	Chitinophaga
NZ_CP051204_5594194..5600305	NA	6112	8	1	T4SS_MOBP1,profile_MOBT	none	0	0		Bacteroidota	Chitinophaga
NZ_CP051205_8476220..8484445	NA	8226	10	1	T4SS_MOBP1,profile_MOBT	none	0	0		Bacteroidota	Chitinophaga
NZ_CP051206_2003640..2205823	ICE	202184	225	0	NA	none	0	2		Cyanobacteria	Dolichospermum
NZ_CP051217_437141..470346	NA	33206	28	1	profile_MOBF	none	0	0		Proteobacteria	Parasphingorhabdus
NZ_CP051260_3316049..3482657	ICE	166609	158	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0	EexR	Proteobacteria	Proteus
NZ_CP051261_2570377..2613210	IME	42834	39	1	T4SS_MOBQ	none	0	0		Proteobacteria	Xanthomonas_A
NZ_CP051291_1018143..1078454	NA	60312	62	1	T4SS_MOBP1	none	0	0		Campylobacterota	Helicobacter
NZ_CP051292_521306..635450	ICE	114145	95	1	T4SS_MOBP1	MPF_T	1	1		Campylobacterota	Helicobacter
NZ_CP051293_2409950..2419963	NA	10014	8	1	T4SS_MOBQ,profile_MOBT	none	0	0		Proteobacteria	Mesorhizobium
NZ_CP051298_1623589..1668376	NA	44788	42	1	T4SS_MOBH	none	0	0		Proteobacteria	Alicycliphilus
NZ_CP051329_925322..1045494	ICE	120173	143	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP051338_4016953..4110940	NA	93988	99	1	T4SS_MOBH	MPF_F	1	1		Proteobacteria	Salmonella
NZ_CP051342_3007404..3031613	IME	24210	28	1	T4SS_MOBQ	none	0	0		Proteobacteria	Salmonella
NZ_CP051353_1284622..1522197	ICE	237576	230	1	T4SS_MOBP1	none	0	0		Proteobacteria	Salmonella
NZ_CP051356_2006636..2028116	NA	21481	25	1	T4SS_MOBQ	none	0	0		Proteobacteria	Salmonella
NZ_CP051413_925823..1046019	ICE	120197	146	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP051416_4027248..4046333	NA	19086	20	1	T4SS_MOBP1	none	0	0		Proteobacteria	Salmonella
NZ_CP051427_2259675..2324923	ICE	65249	69	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_CP051429_1479413..1536086	ICE	56674	54	1	T4SS_MOBC,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Dickeya
NZ_CP051429_824762..876811	ICE	52050	53	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Dickeya
NZ_CP051462_527092..554122	ICE	27031	34	1	profile_MOBT	MPF_FA	1	7	DUF4467	Firmicutes	Bacillus
NZ_CP051464_531699..545457	NA	13759	18	1	profile_MOBT	none	0	3		Firmicutes	Bacillus
NZ_CP051467_3166495..3330872	ICE	164378	153	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Stenotrophomonas
NZ_CP051486_107728..121553	NA	13826	17	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051486_2380502..2415114	NA	34613	31	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051486_6642143..6667730	NA	25588	26	1	profile_MOBF	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051486_7941466..7962206	NA	20741	24	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051486_8250454..8259502	NA	9049	14	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP051488_3062734..3105894	NA	43161	45	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Kosakonia
NZ_CP051488_412197..492992	ICE	80796	82	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Kosakonia
NZ_CP051490_1264386..1288779	IME	24394	25	1	T4SS_MOBP1	none	0	0		Proteobacteria	Klebsiella
NZ_CP051494_1230605..1274251	ICE	43647	37	0	NA	MPF_T	1	0		Campylobacterota	Helicobacter
NZ_CP051497_1080766..1207053	ICE	126288	115	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Helicobacter
NZ_CP051502_413763..468544	IME	54782	62	1	T4SS_MOBP1	none	0	0		Campylobacterota	Helicobacter
NZ_CP051504_253025..340158	ICE	87134	73	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Helicobacter
NZ_CP051507_1270329..1486006	ICE	215678	219	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Helicobacter
NZ_CP051510_987259..1046750	ICE	59492	67	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Helicobacter
NZ_CP051535_1413053..1483686	ICE	70634	68	1	T4SS_MOBP1	none	0	1		Campylobacterota	Helicobacter
NZ_CP051540_985990..1052786	ICE	66797	62	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Helicobacter
NZ_CP051623_1522599..1558138	NA	35540	36	1	profile_MOBT	MPF_FA	1	4		Firmicutes	Streptococcus
NZ_CP051623_290531..325794	NA	35264	43	1	T4SS_MOBV,profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP051624_1310062..1376324	ICE	66263	62	1	T4SS_MOBP1,T4SS_MOBQ,profile_MOBM	MPF_F	1	5		Firmicutes	Streptococcus
NZ_CP051625_3054404..3074101	NA	19698	20	1	T4SS_MOBH	none	0	0		Proteobacteria	Pseudomonas_D
NZ_CP051626_1961295..1964406	NA	3112	4	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Brevibacterium
NZ_CP051630_2479201..2562473	ICE	83273	66	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Pyruvatibacter
NZ_CP051652_1680035..1705896	NA	25862	25	1	T4SS_MOBP1	none	0	0		Proteobacteria	Pectobacterium
NZ_CP051652_3765173..3773918	NA	8746	10	1	T4SS_MOBC	none	0	0		Proteobacteria	Pectobacterium
NZ_CP051672_1295669..1396210	NA	100542	110	1	T4SS_MOBP1	none	0	0		Bacteroidota	Parabacteroides
NZ_CP051672_2223848..2381520	ICE	157673	155	1	T4SS_MOBP1	none	0	0		Bacteroidota	Parabacteroides
NZ_CP051672_2470458..2561752	ICE	91295	107	1	T4SS_MOBP1	none	0	1		Bacteroidota	Parabacteroides
NZ_CP051672_2697849..2709926	NA	12078	18	1	T4SS_MOBB,T4SS_MOBP1	none	0	0		Bacteroidota	Parabacteroides
NZ_CP051672_3389695..3393194	NA	3500	3	1	T4SS_MOBV	none	0	0		Bacteroidota	Parabacteroides
NZ_CP051672_4163319..4190009	IME	26691	24	1	T4SS_MOBB,T4SS_MOBP1	none	0	0		Bacteroidota	Parabacteroides
NZ_CP051672_783267..872090	ICE	88824	101	1	T4SS_MOBP1	none	0	0		Bacteroidota	Parabacteroides
NZ_CP051682_1659132..1693145	IME	34014	27	1	T4SS_MOBP1,profile_MOBT	none	0	0		Bacteroidota	Mucilaginibacter
NZ_CP051682_1956073..2113859	ICE	157787	170	1	T4SS_MOBP1	none	0	0		Bacteroidota	Mucilaginibacter
NZ_CP051685_5436362..5487869	IME	51508	46	1	profile_MOBF	none	0	0		Proteobacteria	Massilia
NZ_CP051700_248337..314629	IME	66293	70	1	T4SS_MOBQ	none	0	0		Proteobacteria	Escherichia
NZ_CP051706_1947790..1998141	IME	50352	57	1	T4SS_MOBQ	none	0	0		Proteobacteria	Escherichia
NZ_CP051716_1112553..1164994	IME	52442	53	1	T4SS_MOBP1	none	0	0		Proteobacteria	Escherichia
NZ_CP051716_2132422..2453019	ICE	320598	305	1	profile_MOBT	none	0	2		Proteobacteria	Escherichia
NZ_CP051738_1995647..2023501	IME	27855	33	1	T4SS_MOBQ,profile_MOBT	none	0	0		Proteobacteria	Escherichia
NZ_CP051751_1296559..1329434	NA	32876	38	1	T4SS_MOBQ	none	0	0		Proteobacteria	Escherichia
NZ_CP051765_4084680..4147977	ICE	63298	64	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Escherichia
NZ_CP051858_2568238..2600861	IME	32624	39	1	T4SS_MOBH	none	0	0		Firmicutes	Bacillus_A
NZ_CP051858_2884832..2909764	NA	24933	30	1	profile_MOBT	none	0	0		Firmicutes	Bacillus_A
NZ_CP052088_3024400..3047531	NA	23132	30	1	T4SS_MOBP1	none	0	0		Proteobacteria	Ralstonia
NZ_CP052126_664383..671833	NA	7451	7	1	T4SS_MOBQ	none	0	0		Proteobacteria	Ralstonia
NZ_CP052132_3329776..3453405	NA	123630	106	1	profile_MOBF	none	0	0		Proteobacteria	Burkholderia
NZ_CP052759_5452012..5498420	ICE	46409	55	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP052759_892657..902445	NA	9789	22	0	NA	none	0	0		Proteobacteria	Pseudomonas
NZ_CP052854_1263996..1316994	NA	52999	78	0	NA	none	0	0		Proteobacteria	Xylella
