element	n_MPF_T	n_MPF_F	n_MPF_I	n_MPF_FA	n_MPF_FATA	n_MPF_G	n_MPF_B	n_MPF_C	phylum
NZ_CP067432_498081..801127	0	0	0	0	0	0	8	0	Bacteroidota
NZ_CP068034_1204730..1248479	0	0	1	0	0	0	0	0	Proteobacteria
NZ_CP068034_864146..959964	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP068049_75..127000	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068050_3095941..3425583	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068053_760306..900999	0	0	0	1	0	0	0	0	Firmicutes
NZ_CP068057_311237..384086	1	0	0	0	8	0	0	0	Firmicutes
NZ_CP068057_528312..668692	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP068082_1012697..1023014	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP068082_2406750..2516424	0	0	0	0	1	0	10	0	Bacteroidota
NZ_CP068086_3923678..3975194	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP068103_946884..991920	0	0	0	5	1	0	0	0	Firmicutes_A
NZ_CP068107_2064336..2326091	1	0	0	0	0	0	7	0	Bacteroidota
NZ_CP068112_1472510..1494117	1	0	0	0	8	0	0	0	Actinobacteriota
NZ_CP068145_1122623..1172626	0	0	0	0	0	14	0	0	Proteobacteria
NZ_CP068145_3480148..3572819	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP068148_1636327..1734270	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068170_2852381..2922883	1	0	0	7	1	0	0	0	Firmicutes
NZ_CP068171_2454832..2611956	1	0	0	0	1	0	5	0	Bacteroidota
NZ_CP068171_3319597..3522212	0	0	0	0	1	0	9	0	Bacteroidota
NZ_CP068173_1849645..1896753	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP068173_3069237..3155310	1	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP068174_1021190..1040198	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP068195_2811596..3037894	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068213_696240..763789	1	0	0	6	12	0	0	0	Firmicutes
NZ_CP068214_4060671..4140535	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP068215_5011069..5052108	0	1	0	0	0	12	0	0	Proteobacteria
NZ_CP068238_2269340..2375757	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP068238_4430423..4546326	1	0	0	0	0	16	0	0	Proteobacteria
NZ_CP068239_1432681..1516934	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP068239_3754788..3969627	1	1	0	0	0	16	0	0	Proteobacteria
NZ_CP068239_5359971..5388216	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP068249_1213099..1291458	0	0	0	6	2	0	0	0	Firmicutes
NZ_CP068249_2371062..2710771	1	0	1	2	1	0	1	0	Firmicutes
NZ_CP068390_5303486..5398643	1	1	0	0	0	16	0	0	Proteobacteria
NZ_CP068416_556832..689532	0	0	0	0	8	0	0	0	Firmicutes
NZ_CP068439_1509166..1594817	0	0	0	0	0	0	3	0	Bacteroidota
NZ_CP068551_2595232..2672813	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068555_2182517..2570506	1	0	0	1	13	0	0	0	Firmicutes_A
NZ_CP068557_648398..842168	3	0	0	0	12	0	0	0	Firmicutes_A
NZ_CP068561_1969788..2184925	2	0	0	1	0	0	0	0	Firmicutes_A
NZ_CP068564_397703..518953	1	0	0	0	0	0	0	0	Firmicutes_A
NZ_CP068572_4291125..4349171	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP068602_740452..797901	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP068614_742321..798463	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP068618_741304..793829	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP068684_3427116..3486632	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068689_783602..838573	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP068708_715949..826602	0	0	0	0	13	1	1	0	Firmicutes
NZ_CP068771_8017..112922	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068813_1381050..1415999	0	0	1	0	0	0	0	0	Proteobacteria
NZ_CP068829_4618545..4699381	1	0	0	0	0	17	0	0	Proteobacteria
NZ_CP068983_1604634..1714033	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP068998_290252..436973	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069004_127176..184406	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069056_911564..963733	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP069178_194769..221673	1	0	0	0	0	0	0	0	Firmicutes
NZ_CP069178_762142..851846	2	0	0	0	5	0	1	0	Firmicutes
NZ_CP069198_1014950..1234920	3	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069198_142364..174574	0	0	0	0	0	5	0	0	Proteobacteria
NZ_CP069198_2513423..2585177	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP069278_292411..319809	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP069308_717641..789435	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP069318_5380401..5543396	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP069352_3115988..3335311	0	1	0	0	0	15	0	0	Proteobacteria
NZ_CP069360_83330..163322	6	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069386_3235635..3359700	0	9	0	0	0	0	0	0	Proteobacteria
NZ_CP069397_4220425..4273956	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP069431_2420860..2431290	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP069431_2778574..2795610	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP069431_4095913..4107648	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP069440_1124377..1327374	1	0	0	0	2	0	6	0	Bacteroidota
NZ_CP069440_372374..552435	3	0	0	0	2	0	8	0	Bacteroidota
NZ_CP069442_725472..1016036	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP069444_2142099..2250936	0	0	0	0	6	0	0	0	Firmicutes_A
NZ_CP069444_3408040..3515508	1	0	0	1	7	0	1	0	Firmicutes_A
NZ_CP069450_2690945..2976043	2	0	0	0	2	0	9	0	Bacteroidota
NZ_CP069482_1324847..1340413	1	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069520_2541872..2670231	0	0	0	5	1	0	0	0	Firmicutes_A
NZ_CP069520_3207836..3224921	0	0	0	0	0	0	1	0	Firmicutes_A
NZ_CP069520_3860463..3968035	1	0	0	1	6	0	0	0	Firmicutes_A
NZ_CP069520_4935322..4977609	0	0	0	0	1	0	0	0	Firmicutes_A
NZ_CP069558_736494..919669	1	0	0	0	12	0	0	0	Firmicutes
NZ_CP069587_3768667..3998519	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP069600_1548924..1611574	6	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069600_3125642..3192058	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069601_996853..1072885	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP069606_2568132..2971189	0	0	0	0	1	1	0	0	Firmicutes
NZ_CP069801_4151508..4300952	0	0	0	0	0	13	0	0	Proteobacteria
NZ_CP069828_3350786..3405728	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP069847_4990601..5213733	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069892_1018383..1125382	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP069892_297872..410121	1	0	0	1	11	0	0	0	Firmicutes
NZ_CP069892_660325..681624	0	0	0	0	0	0	1	0	Firmicutes
NZ_CP069940_599787..738627	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069945_2768191..2790853	0	0	1	0	0	0	0	0	Proteobacteria
NZ_CP069994_2503170..2562434	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP069996_1525857..1609457	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP070015_113979..172954	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP070036_1351825..1402851	1	0	0	0	8	0	1	0	Firmicutes_A
NZ_CP070036_2453377..2462454	0	0	0	1	0	0	0	0	Firmicutes_A
NZ_CP070062_1272048..1341541	0	0	0	0	0	0	1	0	Firmicutes_A
NZ_CP070062_2230641..2353426	1	0	0	0	1	0	0	0	Firmicutes_A
NZ_CP070062_2705812..2735746	0	0	0	0	0	0	1	0	Firmicutes_A
NZ_CP070062_338993..414181	1	0	0	7	1	0	0	0	Firmicutes_A
NZ_CP070071_4744492..4819957	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP070092_4656456..4740690	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP070105_1226648..1286501	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP070158_4152585..4210783	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP070169_535835..594033	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP070222_803519..851713	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP070228_1819248..1839796	1	0	0	0	4	0	0	0	Actinobacteriota
NZ_CP070254_6005833..6034938	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP070284_4195114..4262199	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP070292_2356229..2587414	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP070306_623156..684604	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP070350_3694412..3833523	1	0	0	0	0	0	8	0	Bacteroidota
NZ_CP070471_2644393..2861649	3	0	0	0	0	0	0	0	Proteobacteria
NZ_CP070483_529247..555494	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP070491_984821..1106367	0	10	0	0	0	0	0	0	Proteobacteria
NZ_CP070506_5774918..5886035	0	0	1	0	0	0	0	0	Proteobacteria
NZ_CP070524_454920..547464	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP070534_4809427..4905684	1	0	0	0	1	17	0	0	Proteobacteria
NZ_CP070537_2969491..3063881	6	0	0	0	0	0	0	0	Proteobacteria
NZ_CP070564_4353476..4411524	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP070572_3545366..3615972	1	1	0	0	0	16	0	0	Proteobacteria
NZ_CP070579_4488344..4546391	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP070968_675667..718607	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP070977_829780..970413	8	0	0	0	1	0	0	0	Proteobacteria
NZ_CP070981_2472896..2667534	0	1	0	0	0	15	0	0	Proteobacteria
NZ_CP070991_523415..541815	1	0	0	5	1	0	0	0	Firmicutes
NZ_CP071044_4709577..4725995	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP071057_789943..929359	8	0	0	0	0	0	1	0	Proteobacteria
NZ_CP071100_1176137..1328717	1	0	0	5	2	0	0	0	Firmicutes
NZ_CP071154_1595063..1674364	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP071154_944670..994238	0	0	0	5	1	0	1	0	Firmicutes
NZ_CP071155_952121..1032087	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP071179_1482716..1541019	0	0	0	0	0	0	1	0	Firmicutes
NZ_CP071300_1081357..1206173	0	0	0	0	7	0	0	0	Firmicutes
NZ_CP071324_845315..978364	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP071375_4177460..4186759	0	0	0	0	0	1	0	0	Proteobacteria
NZ_CP071376_3097453..3207203	2	0	0	0	0	0	0	0	Firmicutes_A
NZ_CP071382_1878102..2196254	0	0	0	0	0	0	1	0	Desulfobacterota
NZ_CP071385_1771494..1816529	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP071385_4789567..4844517	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP071393_1980009..2046507	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP071464_750026..806033	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP071487_1698173..1750077	0	0	0	0	0	6	0	0	Proteobacteria
NZ_CP071489_769336..837831	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP071490_1459946..1513778	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP071491_1420538..1488898	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP071683_18221..87479	1	0	0	7	1	0	0	0	Actinobacteriota
NZ_CP071697_1083566..1251754	0	0	0	0	14	0	2	0	Firmicutes
NZ_CP071729_1862160..1944386	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP071731_1270871..1413033	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP071747_29868..382681	0	0	0	0	0	1	0	0	Proteobacteria
NZ_CP071753_15854..44587	4	0	0	0	0	0	0	0	Proteobacteria
NZ_CP071754_36115..56280	0	0	0	0	0	1	0	0	Proteobacteria
NZ_CP071759_37446..141875	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP071761_408176..442468	2	0	0	0	0	0	0	0	Proteobacteria
NZ_CP071796_2699054..2931764	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP071802_2358293..2390218	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP071825_2516034..2597906	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP071870_1674804..1753876	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP071870_651632..763997	1	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP071871_963639..1015409	0	0	0	6	6	0	1	0	Firmicutes
NZ_CP071879_2553667..2717254	1	0	0	0	1	0	7	0	Bacteroidota
NZ_CP071880_2550218..2713806	1	0	0	0	1	0	7	0	Bacteroidota
NZ_CP071881_1423129..1429475	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP071881_4533298..4626762	1	0	0	0	0	0	6	0	Bacteroidota
NZ_CP071881_47693..95022	0	1	0	0	0	0	0	0	Bacteroidota
NZ_CP071881_6944909..7108491	1	0	0	0	0	0	7	0	Bacteroidota
NZ_CP071882_5122777..5145680	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP071882_7682174..7712976	0	1	0	0	0	0	0	0	Bacteroidota
NZ_CP071899_3168374..3176662	0	0	1	0	0	0	0	0	Proteobacteria
NZ_CP071903_4457560..4551023	1	0	0	0	0	0	6	0	Bacteroidota
NZ_CP071903_9606..18149	0	1	0	0	0	0	0	0	Bacteroidota
NZ_CP071931_2360678..2429249	1	1	0	1	2	0	0	0	Firmicutes
NZ_CP071931_579242..676498	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP071974_2032152..2053372	1	0	0	0	6	0	0	0	Actinobacteriota
NZ_CP072118_3982014..4160175	0	0	0	6	9	0	1	0	Firmicutes_A
NZ_CP072118_814842..1002862	1	0	0	7	1	0	0	0	Firmicutes_A
NZ_CP072181_1984107..2112887	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP072181_586594..607978	0	0	0	0	0	0	1	0	Firmicutes
NZ_CP072197_1471820..1543177	1	0	0	0	0	0	1	0	Firmicutes
NZ_CP072198_1598551..1610067	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072198_2993510..3013170	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072242_4251957..4405210	1	0	0	0	0	0	12	0	Bacteroidota
NZ_CP072242_4408646..4416684	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072242_4819209..4835830	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072243_1401825..1414443	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072243_22042..110551	1	0	0	0	0	0	11	0	Bacteroidota
NZ_CP072243_4317982..4468730	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP072254_1643256..1694344	0	0	0	0	0	1	11	0	Bacteroidota
NZ_CP072254_2747969..2865921	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP072254_3279903..3344712	1	0	0	0	0	0	7	0	Bacteroidota
NZ_CP072254_3493702..3555442	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072257_2186363..2255887	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP072257_2685338..2783348	0	0	0	0	0	0	12	0	Bacteroidota
NZ_CP072257_3145989..3219056	0	0	0	0	0	0	3	0	Bacteroidota
NZ_CP072257_415608..458082	0	0	0	0	0	0	11	0	Bacteroidota
NZ_CP072265_2699833..2839551	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP072329_613016..690809	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP072334_1109069..1148334	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072334_2080925..2095419	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072335_1543798..1628543	2	0	0	0	0	0	11	0	Bacteroidota
NZ_CP072335_444907..503026	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072347_1091549..1262445	1	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072347_13192..180966	2	0	0	0	0	0	10	0	Bacteroidota
NZ_CP072357_690435..724756	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072359_446680..662351	2	0	0	0	0	0	10	0	Bacteroidota
NZ_CP072360_1257309..1360536	2	0	0	0	0	0	10	0	Bacteroidota
NZ_CP072360_1518797..1590853	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072361_1174265..1294743	2	0	0	0	0	0	11	0	Bacteroidota
NZ_CP072361_382680..415009	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072364_27626..101559	0	0	0	0	0	0	10	0	Bacteroidota
NZ_CP072365_207507..243789	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072366_908138..995602	2	0	0	0	0	0	9	0	Bacteroidota
NZ_CP072368_692632..767649	2	0	0	0	0	0	9	0	Bacteroidota
NZ_CP072370_1440244..1472183	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP072373_593632..756246	2	0	0	0	0	0	11	0	Bacteroidota
NZ_CP072377_225077..412969	3	0	0	0	0	0	0	0	Fusobacteriota
NZ_CP072455_4277126..4359378	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP072455_583529..682037	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP072463_4986243..5114580	0	2	0	0	0	0	0	0	Proteobacteria
NZ_CP072494_3132218..3211667	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP072494_3222402..3291680	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP072496_763015..832130	1	0	0	0	0	17	0	0	Proteobacteria
NZ_CP072502_1147880..1212375	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP072503_2094283..2116108	1	0	0	0	4	0	0	0	Actinobacteriota
NZ_CP072504_1509585..1569672	0	0	0	0	0	0	1	0	Actinobacteriota
NZ_CP072522_1051749..1377923	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP072579_1210238..1390834	0	0	0	0	1	0	0	0	Firmicutes
NZ_CP072579_2616179..2734464	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP072586_1477377..1546282	0	0	0	4	1	1	0	0	Firmicutes
NZ_CP072586_2398848..2460497	1	0	0	0	0	0	0	0	Firmicutes
NZ_CP072586_2641480..2720876	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP072608_1142374..1177524	8	0	0	0	0	0	0	0	Desulfobacterota_I
NZ_CP072707_1150358..1217634	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP072707_1514887..1564395	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP072707_1997182..2023691	0	1	0	0	0	0	0	0	Firmicutes
NZ_CP072720_1591920..1632185	0	0	0	4	1	0	0	0	Firmicutes
NZ_CP072779_3334614..3493352	0	12	0	0	0	0	0	0	Proteobacteria
NZ_CP072784_480191..563537	0	0	0	0	0	17	0	0	Proteobacteria
NZ_CP072793_1137820..1299409	0	12	0	0	0	0	0	0	Proteobacteria
NZ_CP072800_1620348..1695061	0	12	0	0	1	0	0	0	Proteobacteria
NZ_CP072949_1848449..1911904	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP072953_4462527..4621214	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP072961_3696077..3778747	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP072980_5165450..5182835	0	0	0	0	0	4	0	0	Proteobacteria
NZ_CP072996_1879253..1938769	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP072996_744204..800345	0	0	0	0	0	16	0	0	Proteobacteria
NZ_CP073011_3838616..3938355	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP073011_439215..509765	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP073084_1303612..1329670	1	0	0	2	2	0	0	0	Firmicutes
NZ_CP073244_3103373..3321319	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP073283_242624..266733	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP073349_1133006..1172319	2	0	0	0	0	0	5	0	Bacteroidota
NZ_CP073577_1326049..1453580	1	12	0	0	0	0	0	0	Proteobacteria
NZ_CP073630_1169658..1311259	0	12	0	0	0	0	0	0	Proteobacteria
NZ_CP073630_2538689..2710030	0	0	0	0	1	0	0	0	Proteobacteria
NZ_CP073631_1396108..1465761	0	0	0	0	6	0	0	0	Firmicutes
NZ_CP073631_2706699..2758467	0	0	0	7	1	0	0	0	Firmicutes
NZ_CP073631_507986..526292	0	0	0	4	0	0	0	0	Firmicutes
NZ_CP073631_782674..868229	0	0	0	0	6	0	2	0	Firmicutes
NZ_CP073636_1508472..1563746	0	1	0	0	0	13	0	0	Proteobacteria
NZ_CP073752_3806493..4008841	3	0	0	0	13	0	0	0	Firmicutes_A
NZ_CP073766_5277783..5291217	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP073778_741359..1018372	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP073910_4107352..4300100	3	11	0	0	0	0	0	0	Proteobacteria
NZ_CP073910_881947..1237633	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP074104_1774038..1809650	0	0	0	5	0	0	1	0	Firmicutes
NZ_CP074378_2287580..2373112	0	0	0	6	1	0	0	0	Firmicutes
NZ_CP074379_517676..596984	0	0	0	0	3	0	1	0	Firmicutes
NZ_CP074409_3258348..3500806	1	1	0	0	0	15	0	0	Proteobacteria
NZ_CP074410_1570364..1635579	0	1	0	0	0	15	0	0	Proteobacteria
NZ_CP074436_1728731..1743529	0	0	0	0	0	0	1	0	Bacteroidota
NZ_CP074441_561326..626946	0	0	0	3	1	0	0	0	Firmicutes
NZ_CP074676_1463855..1571990	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP074676_3201317..3363807	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP074676_3731555..3941099	0	1	0	0	1	15	0	0	Proteobacteria
NZ_CP075169_5211465..5446410	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP075176_2349241..2467480	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP075682_4071214..4366408	0	0	0	0	0	0	9	0	Bacteroidota
NZ_CP075683_3630481..3867170	2	0	0	1	0	0	0	0	Firmicutes_A
NZ_CP075872_2118896..2238653	2	0	0	1	2	0	0	0	Firmicutes
NZ_CP075873_2368844..2404405	0	0	0	6	1	0	1	0	Firmicutes
NZ_CP075874_2040730..2116214	0	0	0	6	1	0	1	0	Firmicutes
NZ_CP075889_4631142..4753116	0	0	0	0	6	0	1	0	Firmicutes
NZ_CP076023_1320264..1349773	1	0	0	0	0	0	0	0	Actinobacteriota
NZ_CP076025_94500..147688	0	0	0	4	1	0	0	0	Firmicutes
NZ_CP076026_1866178..1931398	0	0	1	4	1	0	0	0	Firmicutes
NZ_CP076029_2005914..2062217	0	0	0	5	1	0	0	0	Firmicutes
NZ_CP076104_12577..91805	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP076357_476990..520390	0	0	7	0	0	0	1	0	Proteobacteria
NZ_CP076386_1597751..1685870	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP076386_3972575..4030463	7	0	0	0	0	0	0	0	Proteobacteria
NZ_CP076386_4258929..4331205	8	0	0	0	0	0	0	0	Proteobacteria
NZ_CP076457_3384064..3396144	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_CP076517_1189252..1258420	0	0	0	0	13	1	1	0	Firmicutes
NZ_CP076645_792406..876478	0	1	0	0	0	16	0	0	Proteobacteria
NZ_CP076723_1873..182916	1	0	0	0	0	0	1	0	Desulfobacterota
NZ_CP076823_1841590..1892950	0	1	0	5	1	0	0	0	Firmicutes
NZ_CP077224_930315..991747	0	0	0	3	1	0	0	0	Firmicutes
NZ_CP077265_3255641..3325605	0	0	0	0	0	13	0	0	Proteobacteria
NZ_CP077388_723985..930987	2	0	0	0	0	0	1	0	Proteobacteria
NZ_CP077423_1749358..1834453	0	0	0	6	1	0	0	0	Firmicutes
NZ_FO704550_1045412..1120824	0	0	0	0	0	16	0	0	Proteobacteria
NZ_FO704551_2493386..2647892	0	0	0	0	0	16	1	0	Proteobacteria
NZ_FO818637_1109330..1192815	0	0	0	0	0	16	0	0	Proteobacteria
NZ_FO818637_3602571..3709607	0	1	0	0	0	16	0	0	Proteobacteria
NZ_HF545616_1430143..1504962	0	0	0	1	6	0	2	0	Firmicutes_A
NZ_HF545616_1842415..1887850	0	0	0	0	0	0	1	0	Firmicutes_A
NZ_HF545616_1999676..2036821	1	0	0	0	0	0	1	0	Firmicutes_A
NZ_HG004426_1792480..1858789	5	0	0	0	0	0	1	0	Campylobacterota
NZ_HG322950_3709392..3812175	0	1	0	0	0	16	0	0	Proteobacteria
NZ_HG916765_1325321..1394161	0	0	0	0	0	15	0	0	Proteobacteria
NZ_HG916826_2014362..2117823	0	1	0	0	0	16	0	0	Proteobacteria
NZ_HG916826_3655757..3725608	8	0	0	0	0	0	0	0	Proteobacteria
NZ_HG916826_3913774..3995152	0	0	1	0	0	1	0	0	Proteobacteria
NZ_HG939456_1860106..2046547	0	0	0	1	1	0	0	0	Firmicutes
NZ_HG939456_915821..936271	0	0	0	7	1	0	0	0	Firmicutes
NZ_HG999364_3405413..3552426	1	0	0	0	0	0	0	0	Proteobacteria
NZ_LK936443_1439485..1775500	0	0	0	0	0	1	0	0	Proteobacteria
NZ_LN614756_3744470..4059824	2	0	0	7	9	0	0	0	Firmicutes_A
NZ_LN614830_3024433..3088225	6	0	0	0	0	0	0	0	Proteobacteria
NZ_LN649259_1450144..1524274	0	0	0	6	1	0	0	0	Firmicutes
NZ_LN649259_3215576..3287279	0	0	0	6	1	0	0	0	Firmicutes
NZ_LN681227_597760..1090208	1	0	0	0	0	0	0	0	Proteobacteria
NZ_LN847264_3660742..3761463	0	1	0	0	0	15	0	0	Proteobacteria
NZ_LN849456_874337..904369	0	0	0	0	1	0	0	0	Actinobacteriota
NZ_LN879547_2209153..2630338	1	1	0	0	1	15	0	0	Proteobacteria
NZ_LN879547_873968..938228	0	1	0	0	0	13	0	0	Proteobacteria
NZ_LN890476_809382..931140	0	1	0	0	0	16	0	0	Proteobacteria
NZ_LN890477_2779845..2965303	0	1	0	0	0	16	0	0	Proteobacteria
NZ_LN890477_870451..944385	0	1	0	0	0	16	0	0	Proteobacteria
NZ_LN890520_3425636..3519721	0	0	0	0	0	17	0	0	Proteobacteria
NZ_LN908249_1514592..1546341	0	0	0	0	0	16	0	0	Proteobacteria
NZ_LR027382_1281367..1309365	0	0	0	0	0	0	1	0	Bacteroidota
NZ_LR027382_1578024..1597239	0	0	0	0	0	0	2	0	Bacteroidota
NZ_LR027382_2018988..2159417	1	0	0	0	2	0	8	0	Bacteroidota
NZ_LR027382_907561..932632	0	0	0	0	0	1	0	0	Bacteroidota
NZ_LR027557_6146964..6271145	1	1	0	0	0	14	0	0	Proteobacteria
NZ_LR027873_398717..485300	0	0	0	7	1	0	0	0	Firmicutes
NZ_LR027876_374004..476468	0	0	0	7	1	0	0	0	Firmicutes
