dataset	mpf_class	min_seq_id	rep	n_elem	prevalence_pct	aa	known	lipobox_strict	lipobox_relaxed	tm_count	anchor_mode	passes
ice	MPF_T	0.5	203855	258	21.99	106		0	0	0	none	0
ice	MPF_T	0.5	236379	257	21.91	195		0	0	0	none	0
ice	MPF_T	0.5	774	252	21.48	69		0	0	0	none	0
ice	MPF_T	0.5	367997	245	20.89	170		0	0	1	single_pass	1
ice	MPF_T	0.5	130224	241	20.55	73		0	0	0	none	0
ice	MPF_T	0.5	16070	241	20.55	146		0	0	0	none	0
ice	MPF_T	0.5	329725	238	20.29	100		0	1	0	none	0
ice	MPF_T	0.5	220626	236	20.12	90		0	0	0	none	0
ice	MPF_T	0.5	106140	231	19.69	93		0	0	0	none	0
ice	MPF_T	0.5	57051	213	18.16	116		0	0	0	none	0
ice	MPF_T	0.5	247315	207	17.65	175		0	0	0	none	0
ice	MPF_T	0.5	286731	175	14.92	87	Eex_IncN	1	1	0	lipid	1
ice	MPF_T	0.5	64597	154	13.13	168		0	0	0	none	0
ice	MPF_T	0.5	14544	153	13.04	45		0	1	0	none	0
ice	MPF_T	0.5	188108	153	13.04	105	Eex_IncN	1	1	0	lipid	1
ice	MPF_T	0.5	14551	152	12.96	132		1	1	0	lipid	1
ice	MPF_T	0.5	6466	150	12.79	101		0	0	0	none	0
ice	MPF_T	0.5	270087	147	12.53	113		0	0	0	none	0
ice	MPF_T	0.5	270350	140	11.94	95		0	1	0	none	0
ice	MPF_T	0.5	342237	138	11.76	60		0	0	0	none	0
ice	MPF_T	0.5	36766	125	10.66	168		0	0	0	none	0
ice	MPF_T	0.5	6482	120	10.23	42		0	0	0	none	0
ice	MPF_T	0.5	6485	118	10.06	60		0	0	0	none	0
ice	MPF_T	0.5	6476	116	9.89	80	Eex_IncN	1	1	0	lipid	1
ice	MPF_T	0.5	11594	83	7.08	123		0	0	0	none	0
ice	MPF_T	0.5	119169	79	6.73	86		0	0	0	none	0
ice	MPF_T	0.5	22390	73	6.22	91	Eex_IncN	1	1	0	lipid	1
ice	MPF_T	0.5	45014	68	5.8	99		0	0	0	none	0
ice	MPF_T	0.5	152859	67	5.71	139		0	0	0	none	0
ice	MPF_T	0.5	129528	62	5.29	89		0	0	0	none	0
ice	MPF_T	0.5	219989	62	5.29	103		0	0	0	none	0
ice	MPF_T	0.5	122599	60	5.12	102		0	0	0	none	0
ice	MPF_T	0.5	14980	58	4.94	170		0	0	0	none	0
ice	MPF_T	0.5	33145	58	4.94	88		0	0	0	none	0
ice	MPF_T	0.5	69956	57	4.86	73		0	0	0	none	0
ice	MPF_T	0.5	64509	57	4.86	129		0	0	0	none	0
ice	MPF_T	0.5	44986	55	4.69	140		0	0	0	none	0
ice	MPF_T	0.5	30362	55	4.69	105		0	0	4	multi_pass	1
ice	MPF_T	0.5	30370	54	4.6	206		1	1	0	lipid	1
ice	MPF_T	0.5	120215	51	4.35	141		0	0	0	none	0
ice	MPF_T	0.5	236302	51	4.35	211		0	0	0	none	0
ice	MPF_T	0.5	9543	51	4.35	254		0	0	0	none	0
ice	MPF_T	0.5	121413	50	4.26	234		0	0	0	none	0
ice	MPF_T	0.5	67900	50	4.26	168		0	0	0	none	0
ice	MPF_T	0.5	361749	49	4.18	73		0	1	0	none	0
ice	MPF_T	0.5	206822	49	4.18	167		0	0	0	none	0
ice	MPF_T	0.5	134955	49	4.18	181		0	0	1	single_pass	1
ice	MPF_T	0.5	30374	48	4.09	233		1	1	0	lipid	1
ice	MPF_T	0.5	202937	48	4.09	88		0	0	1	single_pass	1
ice	MPF_T	0.5	7303	48	4.09	92		0	0	0	none	0
ice	MPF_T	0.5	81883	46	3.92	88		0	0	0	none	0
ice	MPF_T	0.5	149548	45	3.84	87		0	0	0	none	0
ice	MPF_T	0.5	44518	44	3.75	111		0	0	0	none	0
ice	MPF_T	0.5	5536	43	3.67	83		0	0	0	none	0
ice	MPF_T	0.5	80432	42	3.58	240		0	0	6	multi_pass	1
ice	MPF_T	0.5	337205	41	3.5	74	Eex_IncN	1	1	0	lipid	1
ice	MPF_T	0.5	48124	41	3.5	85		0	0	0	none	0
ice	MPF_T	0.5	21505	41	3.5	192		0	0	1	single_pass	1
ice	MPF_T	0.5	122224	40	3.41	228		0	0	0	none	0
ice	MPF_T	0.5	67679	40	3.41	241		0	0	0	none	0
ice	MPF_T	0.5	67883	38	3.24	46		0	1	0	none	0
ice	MPF_T	0.5	5659	36	3.07	117		0	0	0	none	0
ice	MPF_T	0.5	149561	36	3.07	55		0	0	1	single_pass	1
ice	MPF_T	0.5	295650	36	3.07	115		0	0	0	none	0
ice	MPF_T	0.5	5622	35	2.98	151		0	0	1	single_pass	1
ice	MPF_T	0.5	185117	35	2.98	78		0	0	0	none	0
ice	MPF_T	0.5	14804	35	2.98	54		0	0	0	none	0
ice	MPF_T	0.5	144536	35	2.98	185		0	0	0	none	0
ice	MPF_T	0.5	313026	35	2.98	208		0	0	0	none	0
ice	MPF_T	0.5	53814	34	2.9	113		0	0	0	none	0
ice	MPF_T	0.5	5660	34	2.9	108		0	0	0	none	0
ice	MPF_T	0.5	123854	34	2.9	116		0	0	0	none	0
ice	MPF_T	0.5	174715	34	2.9	67		0	0	0	none	0
ice	MPF_T	0.5	245309	33	2.81	136		1	1	0	lipid	1
ice	MPF_T	0.5	231812	33	2.81	183		0	0	1	single_pass	1
ice	MPF_T	0.5	70770	33	2.81	154		0	0	0	none	0
ice	MPF_T	0.5	246894	32	2.73	142		0	0	0	none	0
ice	MPF_T	0.5	276675	32	2.73	102		0	0	0	none	0
ice	MPF_T	0.5	131874	32	2.73	136		0	0	0	none	0
ice	MPF_T	0.5	383683	32	2.73	70		1	1	0	lipid	1
ice	MPF_T	0.5	273099	32	2.73	88		0	0	0	none	0
ice	MPF_T	0.5	68611	31	2.64	95		0	0	0	none	0
ice	MPF_T	0.5	27470	30	2.56	166		1	1	1	ambiguous	1
ice	MPF_T	0.5	55375	30	2.56	249		0	0	0	none	0
ice	MPF_T	0.5	86344	30	2.56	145		0	0	4	multi_pass	1
ice	MPF_T	0.5	197126	30	2.56	108		0	0	0	none	0
ice	MPF_T	0.5	80431	29	2.47	215		0	0	1	single_pass	1
ice	MPF_T	0.5	28526	29	2.47	225		0	0	0	none	0
ice	MPF_T	0.5	210269	29	2.47	143		0	0	0	none	0
ice	MPF_T	0.5	67659	29	2.47	86		0	0	0	none	0
ice	MPF_T	0.5	45714	29	2.47	78		0	0	0	none	0
ice	MPF_T	0.5	22397	29	2.47	101		0	0	0	none	0
ice	MPF_T	0.5	285293	29	2.47	112		0	0	0	none	0
ice	MPF_T	0.5	158060	28	2.39	118		0	0	0	none	0
ice	MPF_T	0.5	345676	28	2.39	84		0	0	0	none	0
ice	MPF_T	0.5	49805	28	2.39	112		0	0	0	none	0
ice	MPF_T	0.5	170652	28	2.39	91		0	0	0	none	0
ice	MPF_T	0.5	168131	28	2.39	172		0	0	0	none	0
ice	MPF_T	0.5	190333	27	2.3	251		0	0	0	none	0
ice	MPF_T	0.5	1427	27	2.3	87		0	0	0	none	0
ice	MPF_T	0.5	83852	27	2.3	104		0	1	0	none	0
ice	MPF_T	0.5	27710	27	2.3	186		0	0	0	none	0
ice	MPF_T	0.5	28165	27	2.3	76	Eex_IncN	0	1	0	none	0
ice	MPF_T	0.5	105873	26	2.22	98	Eex_IncN	1	1	0	lipid	1
ice	MPF_T	0.5	322718	26	2.22	128		0	0	0	none	0
ice	MPF_T	0.5	6450	26	2.22	82		0	0	0	none	0
ice	MPF_T	0.5	6462	26	2.22	240		0	0	0	none	0
ice	MPF_T	0.5	241816	26	2.22	100		0	0	0	none	0
ice	MPF_T	0.5	68083	25	2.13	177		0	0	0	none	0
ice	MPF_T	0.5	30	25	2.13	138		0	0	0	none	0
ice	MPF_T	0.5	237654	25	2.13	108		0	0	0	none	0
ice	MPF_T	0.5	55322	25	2.13	87		0	0	0	none	0
ice	MPF_T	0.5	55329	25	2.13	132		0	0	0	none	0
ice	MPF_T	0.5	319930	25	2.13	128		0	0	0	none	0
ice	MPF_T	0.5	6442	25	2.13	132		0	0	0	none	0
ice	MPF_T	0.5	6445	25	2.13	244		0	0	0	none	0
ice	MPF_T	0.5	6446	25	2.13	70		0	0	0	none	0
ice	MPF_T	0.5	352145	24	2.05	102		0	0	0	none	0
ice	MPF_T	0.5	152194	24	2.05	142		0	0	0	none	0
ice	MPF_T	0.5	39	24	2.05	120		0	1	0	none	0
ice	MPF_T	0.5	322105	24	2.05	251		0	0	0	none	0
ice	MPF_T	0.5	27125	24	2.05	68		0	0	0	none	0
ice	MPF_T	0.5	6470	24	2.05	106		0	0	2	multi_pass	1
ice	MPF_T	0.5	19175	24	2.05	127		0	0	0	none	0
ice	MPF_T	0.5	16832	24	2.05	73		0	0	0	none	0
ice	MPF_T	0.5	41807	24	2.05	68		0	0	0	none	0
ice	MPF_T	0.5	65330	24	2.05	249		0	0	0	none	0
ice	MPF_T	0.5	283167	23	1.96	143		0	0	0	none	0
ice	MPF_T	0.5	352126	23	1.96	172		0	0	0	none	0
ice	MPF_T	0.5	97468	23	1.96	131		0	0	0	none	0
ice	MPF_T	0.5	27706	23	1.96	150		0	0	0	none	0
ice	MPF_T	0.5	27708	23	1.96	140		0	0	0	none	0
ice	MPF_T	0.5	69248	23	1.96	226		0	0	0	none	0
ice	MPF_T	0.5	218512	23	1.96	83		0	0	0	none	0
ice	MPF_T	0.5	27721	22	1.88	111		0	0	0	none	0
ice	MPF_T	0.5	27724	22	1.88	84		0	0	0	none	0
ice	MPF_T	0.5	27728	22	1.88	245		0	0	0	none	0
ice	MPF_T	0.5	10145	22	1.88	143		0	0	0	none	0
ice	MPF_T	0.5	19155	22	1.88	156		0	0	0	none	0
ice	MPF_T	0.5	21485	22	1.88	102		0	0	1	single_pass	1
ice	MPF_T	0.5	27606	22	1.88	245		0	0	0	none	0
ice	MPF_T	0.5	27607	22	1.88	196		0	0	0	none	0
ice	MPF_T	0.5	43008	22	1.88	91		0	0	0	none	0
ice	MPF_T	0.5	344899	22	1.88	197		0	0	1	single_pass	1
ice	MPF_T	0.5	259558	22	1.88	75		0	0	0	none	0
ice	MPF_T	0.5	308627	22	1.88	183		0	0	0	none	0
ice	MPF_T	0.5	68777	22	1.88	123		0	0	0	none	0
ice	MPF_T	0.5	13429	22	1.88	78		0	0	0	none	0
ice	MPF_T	0.5	298639	21	1.79	131		0	0	0	none	0
ice	MPF_T	0.5	30369	21	1.79	143		0	1	4	multi_pass	1
ice	MPF_T	0.5	210124	21	1.79	218		0	0	0	none	0
ice	MPF_T	0.5	354073	21	1.79	73		0	0	0	none	0
ice	MPF_T	0.5	5393	21	1.79	130		0	0	0	none	0
ice	MPF_T	0.5	345321	21	1.79	198		0	0	1	single_pass	1
ice	MPF_T	0.5	10129	21	1.79	246		0	0	0	none	0
ice	MPF_T	0.5	10131	21	1.79	117		0	0	0	none	0
ice	MPF_T	0.5	10137	21	1.79	147		0	0	2	multi_pass	1
ice	MPF_T	0.5	10148	21	1.79	106		0	0	0	none	0
ice	MPF_T	0.5	10150	21	1.79	92		0	0	0	none	0
ice	MPF_T	0.5	60707	21	1.79	107		0	1	0	none	0
ice	MPF_T	0.5	60709	21	1.79	144		0	0	0	none	0
ice	MPF_T	0.5	10151	21	1.79	100		0	0	0	none	0
ice	MPF_T	0.5	27568	21	1.79	213		0	0	0	none	0
ice	MPF_T	0.5	27569	21	1.79	193		0	0	0	none	0
ice	MPF_T	0.5	173895	20	1.71	111		0	0	0	none	0
ice	MPF_T	0.5	119862	20	1.71	247		0	0	7	multi_pass	1
ice	MPF_T	0.5	80421	20	1.71	83		0	0	1	single_pass	1
ice	MPF_T	0.5	41588	20	1.71	118		0	0	4	multi_pass	1
ice	MPF_T	0.5	122451	20	1.71	219		0	0	0	none	0
ice	MPF_T	0.5	5353	20	1.71	241		0	0	0	none	0
ice	MPF_T	0.5	294095	20	1.71	210		0	0	0	none	0
ice	MPF_T	0.5	283158	20	1.71	173		0	0	0	none	0
ice	MPF_T	0.5	107919	20	1.71	214		0	0	0	none	0
ice	MPF_T	0.5	27700	20	1.71	73		0	0	0	none	0
ice	MPF_T	0.5	345678	20	1.71	176		0	0	0	none	0
ice	MPF_T	0.5	131873	20	1.71	214		0	0	0	none	0
ice	MPF_T	0.5	267447	20	1.71	110		0	0	0	none	0
ice	MPF_T	0.5	257372	20	1.71	98		0	0	0	none	0
ice	MPF_T	0.5	27615	20	1.71	103		0	0	0	none	0
ice	MPF_T	0.5	342351	20	1.71	92		0	0	0	none	0
ice	MPF_T	0.5	352683	20	1.71	229		0	0	0	none	0
ice	MPF_T	0.5	119825	19	1.62	157		0	0	0	none	0
ice	MPF_T	0.5	1280	19	1.62	200		0	0	0	none	0
ice	MPF_T	0.5	52972	19	1.62	91		0	0	0	none	0
ice	MPF_T	0.5	383204	19	1.62	65		0	0	0	none	0
ice	MPF_T	0.5	16633	19	1.62	94		0	0	0	none	0
ice	MPF_T	0.5	228841	19	1.62	106		0	0	0	none	0
ice	MPF_T	0.5	10149	19	1.62	117		0	0	0	none	0
ice	MPF_T	0.5	81557	19	1.62	234		0	0	0	none	0
ice	MPF_T	0.5	128821	19	1.62	132		0	0	0	none	0
ice	MPF_T	0.5	95335	19	1.62	215		0	0	0	none	0
ice	MPF_T	0.5	85915	19	1.62	241		0	0	0	none	0
ice	MPF_T	0.5	98933	18	1.53	203		0	0	1	single_pass	1
ice	MPF_T	0.5	1279	18	1.53	200		0	0	0	none	0
ice	MPF_T	0.5	42996	18	1.53	112		0	0	0	none	0
ice	MPF_T	0.5	113349	18	1.53	207		0	0	0	none	0
ice	MPF_T	0.5	211672	18	1.53	135		0	0	0	none	0
ice	MPF_T	0.5	16630	18	1.53	104		0	0	0	none	0
ice	MPF_T	0.5	73245	18	1.53	164		0	0	1	single_pass	1
ice	MPF_T	0.5	81953	18	1.53	124		0	1	2	multi_pass	1
ice	MPF_T	0.5	322634	18	1.53	139		0	0	0	none	0
ice	MPF_T	0.5	1287	18	1.53	243		0	1	0	none	0
ice	MPF_T	0.5	1332	18	1.53	119		0	0	0	none	0
ice	MPF_T	0.5	224393	18	1.53	168		0	0	0	none	0
ice	MPF_T	0.5	383634	18	1.53	227		0	0	0	none	0
ice	MPF_T	0.5	30361	18	1.53	168		0	0	0	none	0
ice	MPF_T	0.5	231717	18	1.53	200		0	0	0	none	0
ice	MPF_T	0.5	306645	18	1.53	204		0	0	5	multi_pass	1
ice	MPF_T	0.5	20786	18	1.53	260		0	0	0	none	0
ice	MPF_T	0.5	383500	18	1.53	102		0	0	0	none	0
ice	MPF_T	0.5	147482	18	1.53	37		0	0	0	none	0
ice	MPF_T	0.5	93749	18	1.53	241		0	0	0	none	0
ice	MPF_T	0.5	217519	17	1.45	69		0	0	0	none	0
ice	MPF_T	0.5	13215	17	1.45	120		0	0	0	none	0
ice	MPF_T	0.5	371704	17	1.45	144		0	0	0	none	0
ice	MPF_T	0.5	5329	17	1.45	237		0	0	0	none	0
ice	MPF_T	0.5	5333	17	1.45	165		0	0	0	none	0
ice	MPF_T	0.5	5346	17	1.45	42		0	0	0	none	0
ice	MPF_T	0.5	5347	17	1.45	192		0	0	0	none	0
ice	MPF_T	0.5	5352	17	1.45	250		0	0	0	none	0
ice	MPF_T	0.5	5356	17	1.45	191		0	0	0	none	0
ice	MPF_T	0.5	5357	17	1.45	202		0	0	0	none	0
ice	MPF_T	0.5	5365	17	1.45	204		0	0	0	none	0
ice	MPF_T	0.5	5367	17	1.45	186		0	0	0	none	0
ice	MPF_T	0.5	5369	17	1.45	63		0	0	0	none	0
ice	MPF_T	0.5	5370	17	1.45	39		0	0	0	none	0
ice	MPF_T	0.5	5375	17	1.45	111		0	0	0	none	0
ice	MPF_T	0.5	5376	17	1.45	101		0	0	0	none	0
ice	MPF_T	0.5	5383	17	1.45	241		0	0	0	none	0
ice	MPF_T	0.5	5388	17	1.45	189		0	0	0	none	0
ice	MPF_T	0.5	5389	17	1.45	144		0	0	1	single_pass	1
ice	MPF_T	0.5	5394	17	1.45	95		0	0	0	none	0
ice	MPF_T	0.5	16626	17	1.45	96		0	0	0	none	0
ice	MPF_T	0.5	42050	17	1.45	160		0	0	0	none	0
ice	MPF_T	0.5	5527	17	1.45	82		0	0	0	none	0
ice	MPF_T	0.5	120343	17	1.45	159		0	0	0	none	0
ice	MPF_T	0.5	1285	17	1.45	58		0	0	0	none	0
ice	MPF_T	0.5	94359	17	1.45	83		0	0	0	none	0
ice	MPF_T	0.5	145607	17	1.45	141		0	0	0	none	0
ice	MPF_T	0.5	22379	17	1.45	234		0	0	0	none	0
ice	MPF_T	0.5	35219	17	1.45	109		0	0	0	none	0
ice	MPF_T	0.5	347715	17	1.45	80		0	0	0	none	0
ice	MPF_T	0.5	59690	17	1.45	91		0	0	0	none	0
ice	MPF_T	0.5	25770	17	1.45	110		0	0	0	none	0
ice	MPF_T	0.5	247411	17	1.45	132		0	0	0	none	0
ice	MPF_T	0.5	33330	17	1.45	161		0	0	0	none	0
ice	MPF_T	0.5	121198	17	1.45	60		0	0	0	none	0
ice	MPF_T	0.5	211336	16	1.36	138		0	0	4	multi_pass	1
ice	MPF_T	0.5	98955	16	1.36	93		0	0	0	none	0
ice	MPF_T	0.5	48020	16	1.36	216		0	0	0	none	0
ice	MPF_T	0.5	143350	16	1.36	112		0	0	0	none	0
ice	MPF_T	0.5	42967	16	1.36	229		0	0	0	none	0
ice	MPF_T	0.5	44500	16	1.36	108		0	0	1	single_pass	1
ice	MPF_T	0.5	189400	16	1.36	185		0	0	0	none	0
ice	MPF_T	0.5	265364	16	1.36	94		0	0	0	none	0
ice	MPF_T	0.5	35293	16	1.36	173		0	0	1	single_pass	1
ice	MPF_T	0.5	76349	16	1.36	237		0	0	0	none	0
ice	MPF_T	0.5	76371	16	1.36	119		0	0	0	none	0
ice	MPF_T	0.5	76372	16	1.36	248		0	0	0	none	0
ice	MPF_T	0.5	48520	16	1.36	126		0	0	0	none	0
ice	MPF_T	0.5	48522	16	1.36	74		0	0	0	none	0
ice	MPF_T	0.5	22374	16	1.36	191		0	0	0	none	0
ice	MPF_T	0.5	45658	16	1.36	154		0	0	0	none	0
ice	MPF_T	0.5	54653	16	1.36	168		0	0	0	none	0
ice	MPF_T	0.5	116097	16	1.36	174		0	0	0	none	0
ice	MPF_T	0.5	24454	16	1.36	66		0	0	0	none	0
ice	MPF_T	0.5	352671	16	1.36	216		0	0	0	none	0
ice	MPF_T	0.5	267684	16	1.36	168		0	0	0	none	0
ice	MPF_T	0.5	278547	16	1.36	84		0	0	0	none	0
ice	MPF_T	0.5	93697	16	1.36	128		0	0	0	none	0
ice	MPF_T	0.5	173909	15	1.28	91		0	0	0	none	0
ice	MPF_T	0.5	98960	15	1.28	84		0	0	0	none	0
ice	MPF_T	0.5	98009	15	1.28	201		0	0	0	none	0
ice	MPF_T	0.5	119790	15	1.28	216		0	0	6	multi_pass	1
ice	MPF_T	0.5	196867	15	1.28	54		0	0	0	none	0
ice	MPF_T	0.5	42974	15	1.28	191		0	0	0	none	0
ice	MPF_T	0.5	89981	15	1.28	241		0	0	9	multi_pass	1
ice	MPF_T	0.5	189384	15	1.28	123		0	0	0	none	0
ice	MPF_T	0.5	76332	15	1.28	111		0	0	0	none	0
ice	MPF_T	0.5	93021	15	1.28	129		0	0	0	none	0
ice	MPF_T	0.5	128368	15	1.28	248		0	0	0	none	0
ice	MPF_T	0.5	43163	15	1.28	234		0	0	0	none	0
ice	MPF_T	0.5	43265	15	1.28	107		0	0	3	multi_pass	1
ice	MPF_T	0.5	16625	15	1.28	151		0	0	0	none	0
ice	MPF_T	0.5	16627	15	1.28	185		0	0	4	multi_pass	1
ice	MPF_T	0.5	10108	15	1.28	72		0	0	0	none	0
ice	MPF_T	0.5	48516	15	1.28	62		0	0	0	none	0
ice	MPF_T	0.5	1315	15	1.28	48		1	1	0	lipid	1
ice	MPF_T	0.5	284852	15	1.28	94		0	0	0	none	0
ice	MPF_T	0.5	22373	15	1.28	239		0	0	0	none	0
ice	MPF_T	0.5	22375	15	1.28	243		0	0	0	none	0
ice	MPF_T	0.5	344910	15	1.28	122		0	0	0	none	0
ice	MPF_T	0.5	24464	15	1.28	80		0	0	0	none	0
ice	MPF_T	0.5	287023	15	1.28	68		0	0	0	none	0
ice	MPF_T	0.5	184914	15	1.28	151		0	0	0	none	0
ice	MPF_T	0.5	24755	15	1.28	147		0	0	0	none	0
ice	MPF_T	0.5	283162	14	1.19	171		0	0	0	none	0
ice	MPF_T	0.5	283165	14	1.19	64		0	0	0	none	0
ice	MPF_T	0.5	197006	14	1.19	98		0	0	0	none	0
ice	MPF_T	0.5	193093	14	1.19	221		0	0	0	none	0
ice	MPF_T	0.5	98927	14	1.19	69		0	0	1	single_pass	1
ice	MPF_T	0.5	98929	14	1.19	179		0	0	1	single_pass	1
ice	MPF_T	0.5	98932	14	1.19	61		0	0	1	single_pass	1
ice	MPF_T	0.5	98939	14	1.19	210		0	0	0	none	0
ice	MPF_T	0.5	98949	14	1.19	117		0	0	0	none	0
ice	MPF_T	0.5	98952	14	1.19	59		0	0	0	none	0
ice	MPF_T	0.5	98954	14	1.19	198		0	0	0	none	0
ice	MPF_T	0.5	98956	14	1.19	183		0	0	0	none	0
ice	MPF_T	0.5	220644	14	1.19	116		0	0	3	multi_pass	1
ice	MPF_T	0.5	48117	14	1.19	53		0	0	0	none	0
ice	MPF_T	0.5	147249	14	1.19	96		0	0	0	none	0
ice	MPF_T	0.5	278426	14	1.19	118		0	0	0	none	0
ice	MPF_T	0.5	56137	14	1.19	230		0	0	0	none	0
ice	MPF_T	0.5	111363	14	1.19	78		0	0	0	none	0
ice	MPF_T	0.5	81665	14	1.19	180		0	0	0	none	0
ice	MPF_T	0.5	7740	14	1.19	147		0	0	0	none	0
ice	MPF_T	0.5	335390	14	1.19	92		0	0	0	none	0
ice	MPF_T	0.5	190547	14	1.19	229		0	0	0	none	0
ice	MPF_T	0.5	116536	14	1.19	125		0	0	0	none	0
ice	MPF_T	0.5	16623	14	1.19	99		0	0	0	none	0
ice	MPF_T	0.5	283157	14	1.19	243		0	0	0	none	0
ice	MPF_T	0.5	289432	14	1.19	63		0	0	1	single_pass	1
ice	MPF_T	0.5	289482	14	1.19	154		0	0	0	none	0
ice	MPF_T	0.5	70005	14	1.19	109		1	1	4	ambiguous	1
ice	MPF_T	0.5	171801	14	1.19	185		0	0	0	none	0
ice	MPF_T	0.5	345675	14	1.19	72		0	0	0	none	0
ice	MPF_T	0.5	150988	14	1.19	163		0	0	0	none	0
ice	MPF_T	0.5	24431	14	1.19	196		1	1	0	lipid	1
ice	MPF_T	0.5	24432	14	1.19	153		0	0	0	none	0
ice	MPF_T	0.5	24433	14	1.19	126		0	0	0	none	0
ice	MPF_T	0.5	24434	14	1.19	86		0	0	0	none	0
ice	MPF_T	0.5	24438	14	1.19	181		0	0	0	none	0
ice	MPF_T	0.5	24439	14	1.19	165		0	0	1	single_pass	1
ice	MPF_T	0.5	24440	14	1.19	86		0	0	2	multi_pass	1
ice	MPF_T	0.5	24441	14	1.19	234		0	0	5	multi_pass	1
ice	MPF_T	0.5	24442	14	1.19	128		0	0	4	multi_pass	1
ice	MPF_T	0.5	24443	14	1.19	75		0	1	2	multi_pass	1
ice	MPF_T	0.5	24444	14	1.19	145		0	0	0	none	0
ice	MPF_T	0.5	24447	14	1.19	150		0	0	0	none	0
ice	MPF_T	0.5	24448	14	1.19	149		0	0	0	none	0
ice	MPF_T	0.5	24450	14	1.19	226		0	0	8	multi_pass	1
ice	MPF_T	0.5	24456	14	1.19	37		0	0	1	single_pass	1
ice	MPF_T	0.5	24462	14	1.19	177		0	0	3	multi_pass	1
ice	MPF_T	0.5	24463	14	1.19	84		0	0	0	none	0
ice	MPF_T	0.5	24465	14	1.19	92		0	0	0	none	0
ice	MPF_T	0.5	24468	14	1.19	185		0	0	0	none	0
ice	MPF_T	0.5	18409	14	1.19	102		0	0	0	none	0
ice	MPF_T	0.5	35132	14	1.19	77		0	0	0	none	0
ice	MPF_T	0.5	85442	14	1.19	191		0	0	0	none	0
ice	MPF_T	0.5	27633	14	1.19	110		0	0	0	none	0
ice	MPF_T	0.5	43007	14	1.19	125		0	0	0	none	0
ice	MPF_T	0.5	197117	14	1.19	78		0	0	0	none	0
ice	MPF_T	0.5	98942	13	1.11	80		0	0	0	none	0
ice	MPF_T	0.5	57851	13	1.11	76		0	0	0	none	0
ice	MPF_T	0.5	5289	13	1.11	212		0	0	1	single_pass	1
ice	MPF_T	0.5	319889	13	1.11	132		0	0	0	none	0
ice	MPF_T	0.5	213640	13	1.11	183		0	0	0	none	0
ice	MPF_T	0.5	76474	13	1.11	127		0	0	0	none	0
ice	MPF_T	0.5	168182	13	1.11	73		0	0	0	none	0
ice	MPF_T	0.5	11473	13	1.11	198		0	0	0	none	0
ice	MPF_T	0.5	144099	13	1.11	196		0	0	0	none	0
ice	MPF_T	0.5	24635	13	1.11	161		0	0	0	none	0
ice	MPF_T	0.5	24652	13	1.11	168		0	0	0	none	0
ice	MPF_T	0.5	76343	13	1.11	66		0	0	1	single_pass	1
ice	MPF_T	0.5	6141	13	1.11	185		0	0	0	none	0
ice	MPF_T	0.5	43226	13	1.11	87		0	0	0	none	0
ice	MPF_T	0.5	43266	13	1.11	130		0	0	0	none	0
ice	MPF_T	0.5	16622	13	1.11	87		0	0	0	none	0
ice	MPF_T	0.5	61726	13	1.11	115		0	0	0	none	0
ice	MPF_T	0.5	210196	13	1.11	71		0	0	2	multi_pass	1
ice	MPF_T	0.5	24471	13	1.11	186		0	0	0	none	0
ice	MPF_T	0.5	24472	13	1.11	216		0	0	8	multi_pass	1
ice	MPF_T	0.5	24517	13	1.11	232		0	0	0	none	0
ice	MPF_T	0.5	210725	13	1.11	235		0	0	0	none	0
ice	MPF_T	0.5	2732	13	1.11	276		0	0	0	none	0
ice	MPF_T	0.5	314962	13	1.11	224		0	0	5	multi_pass	1
ice	MPF_T	0.5	1377	13	1.11	102		0	0	0	none	0
ice	MPF_T	0.5	1381	13	1.11	159		0	0	2	multi_pass	1
ice	MPF_T	0.5	41749	13	1.11	245		0	0	6	multi_pass	1
ice	MPF_T	0.5	35245	13	1.11	216		0	0	0	none	0
ice	MPF_T	0.5	41957	13	1.11	105		0	0	0	none	0
ice	MPF_T	0.5	69191	13	1.11	165		0	0	0	none	0
ice	MPF_T	0.5	18368	13	1.11	115		0	0	3	multi_pass	1
ice	MPF_T	0.5	18369	13	1.11	143		0	0	0	none	0
ice	MPF_T	0.5	25761	13	1.11	225		0	0	0	none	0
ice	MPF_T	0.5	27629	13	1.11	246		0	0	0	none	0
ice	MPF_T	0.5	27631	13	1.11	165		0	0	0	none	0
ice	MPF_T	0.5	313046	13	1.11	198		0	0	0	none	0
ice	MPF_T	0.5	57852	12	1.02	234		0	0	0	none	0
ice	MPF_T	0.5	61584	12	1.02	159		0	0	0	none	0
ice	MPF_T	0.5	5272	12	1.02	107		0	0	0	none	0
ice	MPF_T	0.5	18548	12	1.02	117		0	0	0	none	0
ice	MPF_T	0.5	42972	12	1.02	245		0	0	0	none	0
ice	MPF_T	0.5	146015	12	1.02	89		0	0	0	none	0
ice	MPF_T	0.5	297837	12	1.02	81		0	0	0	none	0
ice	MPF_T	0.5	56164	12	1.02	171		0	0	0	none	0
ice	MPF_T	0.5	76450	12	1.02	237		0	1	0	none	0
ice	MPF_T	0.5	76455	12	1.02	211		0	0	0	none	0
ice	MPF_T	0.7	776	258	21.99	64		0	0	0	none	0
ice	MPF_T	0.7	774	250	21.31	69		0	0	0	none	0
ice	MPF_T	0.7	367595	236	20.12	253		0	0	0	none	0
