element	n_MPF_T	n_MPF_F	n_MPF_I	n_MPF_FA	n_MPF_FATA	n_MPF_G	n_MPF_B	n_MPF_C
NZ_MT920905.1	0	12	0	0	1	0	0	0
NZ_MT920906.1	7	0	0	0	0	0	0	0
NZ_MT929275.1	7	0	0	0	0	0	0	0
NZ_MT929276.1	7	0	0	0	0	0	0	0
NZ_MT929277.1	7	0	0	0	0	0	0	0
NZ_MT929278.1	7	0	0	0	0	0	0	0
NZ_MT929279.1	7	0	0	0	0	0	0	0
NZ_MT929280.1	7	0	0	0	0	0	0	0
NZ_MT929281.1	7	0	0	0	0	0	0	0
NZ_MT929282.1	7	0	0	0	0	0	0	0
NZ_MT929283.1	7	0	0	0	0	0	0	0
NZ_MT929284.1	0	11	0	0	1	0	0	0
NZ_MT929285.1	0	11	0	0	0	0	0	0
NZ_MT929286.1	0	11	0	0	0	0	0	0
NZ_MT929287.1	0	11	0	0	1	0	0	0
NZ_MT929288.1	0	11	0	0	1	0	0	0
NZ_MT929289.1	7	0	0	0	0	0	0	0
NZ_MT929290.1	7	0	0	0	0	0	0	0
NZ_MT949190.1	8	0	0	0	0	0	0	0
NZ_MT949191.1	0	0	1	0	1	0	0	0
NZ_MT949192.1	8	0	0	0	0	0	0	0
NZ_MT949193.1	8	0	0	0	0	0	0	0
NZ_MT955362.1	0	12	0	0	0	0	0	0
NZ_MT989343.1	0	0	13	0	0	0	1	0
NZ_MT989344.1	0	0	13	0	0	0	1	0
NZ_MT989345.1	0	0	13	0	0	0	1	0
NZ_MT989346.1	0	0	13	0	0	0	1	0
NZ_MT989347.1	0	0	13	0	0	0	1	0
NZ_MT989348.1	0	0	13	0	0	0	1	0
NZ_MT989349.1	0	0	13	0	0	0	1	0
NZ_MW010024.1	7	0	0	0	0	0	0	0
NZ_MW010025.1	7	0	0	0	0	0	0	0
NZ_MW010026.1	7	0	0	0	0	0	0	0
NZ_MW010027.1	7	0	0	0	0	0	0	0
NZ_MW012677.1	0	0	0	3	3	0	0	0
NZ_MW013142.1	0	10	0	0	0	0	0	0
NZ_MW013143.1	0	9	0	0	1	0	0	0
NZ_MW013144.1	0	0	0	0	1	0	0	0
NZ_MW013145.1	0	10	0	0	0	0	0	0
NZ_MW013146.1	0	10	0	0	0	0	0	0
NZ_MW025958.1	0	9	0	0	0	0	0	0
NZ_MW025959.1	0	9	0	0	0	0	0	0
NZ_MW025960.1	1	6	13	0	0	0	0	0
NZ_MW025961.1	1	6	13	0	0	0	0	0
NZ_MW025962.1	1	0	15	0	0	0	0	0
NZ_MW025963.1	0	9	0	0	0	0	0	0
NZ_MW025964.1	0	9	0	0	0	0	0	0
NZ_MW025965.1	0	9	0	0	0	0	0	0
NZ_MW033206.1	8	0	0	0	0	0	0	0
NZ_MW052847.1	1	0	15	0	0	0	0	0
NZ_MW052848.1	1	0	15	0	0	0	0	0
NZ_MW052849.1	1	0	15	0	0	0	0	0
NZ_MW053453.1	0	0	0	0	2	0	0	0
NZ_MW057772.1	0	8	0	0	0	0	0	0
NZ_MW073138.1	8	1	0	0	0	0	0	0
NZ_MW077910.1	1	0	15	0	0	0	0	0
NZ_MW077911.1	1	0	10	0	0	0	0	0
NZ_MW077912.1	6	0	0	0	0	0	0	0
NZ_MW077914.1	0	12	0	0	0	0	0	0
NZ_MW077915.1	1	0	15	0	0	0	0	0
NZ_MW077916.1	0	10	0	0	0	0	0	0
NZ_MW077917.1	7	0	0	0	0	0	0	0
NZ_MW080368.1	7	0	0	0	0	0	0	0
NZ_MW124301.1	0	0	0	1	1	0	1	0
NZ_MW124302.1	0	0	0	1	1	0	0	0
NZ_MW148604.1	0	11	0	0	0	0	0	0
NZ_MW150990.1	8	0	0	0	0	0	1	0
NZ_MW174861.1	1	0	0	0	5	0	0	0
NZ_MW191858.1	6	0	0	0	0	0	0	0
NZ_MW191859.1	8	0	0	0	0	0	0	0
NZ_MW191860.1	0	3	0	0	0	0	0	0
NZ_MW191862.1	7	0	0	0	0	0	0	0
NZ_MW191863.1	0	11	0	0	0	0	0	0
NZ_MW191864.1	7	0	0	0	0	0	0	0
NZ_MW191865.1	0	11	0	0	0	0	0	0
NZ_MW207667.1	0	0	0	2	1	0	0	0
NZ_MW207669.1	0	0	0	2	2	0	0	0
NZ_MW207670.1	1	0	0	0	9	0	0	0
NZ_MW207671.1	0	0	0	2	2	0	0	0
NZ_MW207673.1	0	0	0	2	1	0	0	0
NZ_MW207675.1	0	0	0	0	2	0	0	0
NZ_MW207676.1	0	0	0	2	1	0	0	0
NZ_MW207677.1	0	0	0	2	1	0	0	0
NZ_MW218142.1	7	0	0	0	0	0	0	0
NZ_MW218143.1	0	12	0	0	1	0	0	0
NZ_MW218147.1	7	0	0	0	0	0	0	0
NZ_MW228449.1	0	12	0	0	0	0	0	0
NZ_MW242344.1	7	0	0	0	0	0	0	0
NZ_MW244439.1	0	11	0	0	0	0	0	0
NZ_MW245019.1	0	10	0	0	0	0	0	0
NZ_MW245020.1	0	0	13	0	0	0	1	0
NZ_MW245021.1	0	3	0	0	0	0	0	0
NZ_MW264504.1	0	11	0	0	0	0	0	0
NZ_MW264505.1	0	11	0	0	0	0	0	0
NZ_MW264506.1	7	0	0	0	0	0	0	0
NZ_MW264507.1	7	0	0	0	0	0	0	0
NZ_MW264508.1	7	0	0	0	0	0	0	0
NZ_MW264509.1	7	0	0	0	0	0	0	0
NZ_MW264510.1	0	11	0	0	0	0	0	0
NZ_MW264512.1	0	11	0	0	0	0	0	0
NZ_MW264513.1	0	11	0	0	0	0	0	0
NZ_MW264515.1	7	0	0	0	0	0	0	0
NZ_MW269623.1	7	0	0	0	0	0	0	0
NZ_MW296099.1	0	11	0	0	0	0	0	0
NZ_MW296100.1	7	0	0	0	0	0	0	0
NZ_MW298652.1	0	12	0	0	0	0	0	0
NZ_MW298653.1	0	12	0	0	0	0	0	0
NZ_MW298654.1	0	12	0	0	1	0	0	0
NZ_MW298655.1	0	12	0	0	0	0	0	0
NZ_MW298656.1	8	0	0	0	0	0	0	0
NZ_MW298657.1	0	12	0	0	0	0	0	0
NZ_MW298658.1	0	12	0	0	1	0	0	0
NZ_MW298659.1	1	0	15	0	0	0	0	0
NZ_MW298660.1	0	12	0	0	1	0	0	0
NZ_MW298661.1	0	12	0	0	0	0	0	0
NZ_MW298662.1	0	12	0	0	0	0	0	0
NZ_MW300275.1	8	0	0	0	0	0	0	0
NZ_MW300276.1	8	0	0	0	0	0	1	0
NZ_MW307890.1	0	10	0	0	0	0	0	0
NZ_MW310587.1	0	0	0	0	5	0	0	0
NZ_MW310588.1	1	0	0	0	3	0	1	0
NZ_MW310589.1	0	0	0	0	5	0	0	0
NZ_MW310591.1	0	0	0	0	0	0	1	0
NZ_MW316656.1	0	12	0	0	0	0	0	0
NZ_MW317021.1	0	7	0	0	0	0	0	0
NZ_MW349106.1	8	0	0	0	0	0	0	0
NZ_MW356909.1	0	11	0	0	0	0	0	0
NZ_MW363911.1	0	12	0	0	0	0	0	0
NZ_MW363912.1	8	0	0	0	0	0	0	0
NZ_MW363913.1	0	12	0	0	0	0	0	0
NZ_MW363914.1	0	12	0	0	0	0	0	0
NZ_MW363916.1	0	12	0	0	0	0	0	0
NZ_MW363917.1	0	12	0	0	0	0	0	0
NZ_MW363918.1	2	11	0	0	0	0	0	0
NZ_MW364930.1	0	0	0	1	6	0	0	0
NZ_MW373507.1	7	0	0	0	0	0	0	0
NZ_MW390511.1	7	0	0	0	0	0	0	0
NZ_MW390513.1	1	0	15	0	0	0	0	0
NZ_MW390514.1	7	0	0	0	0	0	0	0
NZ_MW390515.1	1	0	15	0	0	0	0	0
NZ_MW390516.1	7	0	0	0	0	0	0	0
NZ_MW390518.1	7	0	0	0	0	0	0	0
NZ_MW390520.1	0	12	0	0	0	0	0	0
NZ_MW390521.1	7	0	0	0	0	0	0	0
NZ_MW390523.1	1	0	15	0	0	0	0	0
NZ_MW390525.1	6	0	0	0	0	0	0	0
NZ_MW390526.1	0	12	0	0	0	0	0	0
NZ_MW390527.1	1	0	15	0	0	0	0	0
NZ_MW390528.1	0	8	0	0	1	0	0	0
NZ_MW390532.1	7	0	0	0	0	0	0	0
NZ_MW390534.1	0	12	0	0	0	0	0	0
NZ_MW390535.1	1	0	15	0	0	0	0	0
NZ_MW390537.1	8	0	0	0	0	0	0	0
NZ_MW390538.1	0	12	0	0	0	0	0	0
NZ_MW390539.1	0	12	0	0	0	0	0	0
NZ_MW390540.1	0	12	0	0	1	0	0	0
NZ_MW390541.1	0	12	0	0	0	0	0	0
NZ_MW390542.1	7	0	0	0	0	0	0	0
NZ_MW390545.1	1	0	15	0	0	0	0	0
NZ_MW390547.1	7	0	0	0	0	0	0	0
NZ_MW390550.1	7	0	0	0	0	0	0	0
NZ_MW396858.1	0	12	0	0	1	0	0	0
NZ_MW396859.1	0	0	0	0	1	0	0	0
NZ_MW396860.1	0	12	0	0	1	0	1	0
NZ_MW396864.1	1	0	15	0	0	0	0	0
NZ_MW405382.1	0	12	0	0	0	0	0	0
NZ_MW415440.1	7	0	0	0	0	0	0	0
NZ_MW415441.1	7	0	0	0	0	0	0	0
NZ_MW415442.1	7	0	0	0	0	0	0	0
NZ_MW415443.1	7	0	0	0	0	0	0	0
NZ_MW415444.1	7	0	0	0	0	0	0	0
NZ_MW421457.1	0	4	0	0	0	0	0	0
NZ_MW428424.1	0	7	0	0	1	0	0	0
NZ_MW439254.1	7	0	0	0	0	0	0	0
NZ_MW439255.1	0	11	0	0	0	0	0	0
NZ_MW464182.1	0	8	0	0	0	0	0	0
NZ_MW465706.1	0	2	0	0	0	0	0	0
NZ_MW478298.1	0	12	0	0	1	0	0	0
NZ_MW495059.1	0	11	0	0	1	0	0	0
NZ_MW495061.1	0	12	0	0	0	0	0	0
NZ_MW509820.1	0	9	0	0	0	0	0	0
NZ_MW540821.1	2	9	0	0	0	0	0	0
NZ_MW553858.1	0	11	0	0	0	0	0	0
NZ_MW557326.1	7	0	0	0	0	0	0	0
NZ_MW567497.1	1	0	15	0	0	0	0	0
NZ_MW567498.1	1	0	15	0	0	0	0	0
NZ_MW574936.1	8	0	0	0	0	0	0	0
NZ_MW574937.1	8	0	0	0	0	0	1	0
NZ_MW574938.1	8	0	0	0	0	0	1	0
NZ_MW574939.1	8	0	0	0	0	0	1	0
NZ_MW574940.1	0	12	0	0	1	0	0	0
NZ_MW574941.1	8	0	0	0	0	0	0	0
NZ_MW574942.1	8	0	0	0	0	0	0	0
NZ_MW574943.1	8	0	0	0	0	0	1	0
NZ_MW574944.1	8	0	0	0	0	0	0	0
NZ_MW574945.1	8	0	0	0	0	0	0	0
NZ_MW574946.1	8	0	0	0	0	0	1	0
NZ_MW574947.1	8	0	0	0	0	0	0	0
NZ_MW574948.1	8	0	0	0	0	0	0	0
NZ_MW574949.1	8	0	0	0	0	0	0	0
NZ_MW574951.1	6	0	0	0	0	0	0	0
NZ_MW575452.1	0	8	0	0	0	0	0	0
NZ_MW581615.1	0	12	0	0	0	0	0	0
NZ_MW590592.1	1	0	15	0	0	0	0	0
NZ_MW590809.1	8	0	0	0	0	0	0	0
NZ_MW598231.1	0	0	0	0	1	0	0	0
NZ_MW598232.1	1	0	15	0	0	0	0	0
NZ_MW598234.1	0	0	0	0	1	0	0	0
NZ_MW598237.1	0	12	0	0	1	0	0	0
NZ_MW598238.1	1	0	15	0	0	0	0	0
NZ_MW598239.1	1	0	15	0	0	0	0	0
NZ_MW598240.1	0	0	0	0	1	0	0	0
NZ_MW598241.1	1	0	15	0	1	0	0	0
NZ_MW598242.1	0	0	0	0	1	0	0	0
NZ_MW598244.1	1	0	15	0	0	0	0	0
NZ_MW598245.1	0	0	0	0	1	0	0	0
NZ_MW598246.1	1	0	15	0	0	0	0	0
NZ_MW598247.1	0	0	0	0	1	0	0	0
NZ_MW598248.1	0	12	0	0	1	0	0	0
NZ_MW633522.1	0	12	0	0	0	0	0	0
NZ_MW645356.1	0	12	0	0	0	0	0	0
NZ_MW645357.1	0	12	0	0	0	0	0	0
NZ_MW645358.1	0	12	0	0	1	0	0	0
NZ_MW646300.1	0	8	0	0	1	0	0	0
NZ_MW646301.1	0	2	0	0	0	0	0	0
NZ_MW646303.1	0	8	0	0	1	0	0	0
NZ_MW646305.1	1	0	15	0	0	0	0	0
NZ_MW646306.1	0	12	0	0	0	0	0	0
NZ_MW650887.1	0	12	0	0	0	0	0	0
NZ_MW650888.1	0	11	0	0	1	0	0	0
NZ_MW650889.1	0	0	0	0	1	0	0	0
NZ_MW650890.1	0	12	0	0	0	0	0	0
NZ_MW650891.1	0	12	0	0	1	0	0	0
NZ_MW650892.1	0	0	0	0	1	0	0	0
NZ_MW651977.1	0	11	0	0	0	0	0	0
NZ_MW651978.1	1	0	15	0	0	0	0	0
NZ_MW651979.1	0	12	0	0	1	0	0	0
NZ_MW655523.1	1	0	15	0	0	0	0	0
NZ_MW655525.1	7	0	0	0	0	0	0	0
NZ_MW655526.1	1	0	15	0	0	0	0	0
NZ_MW655528.1	7	0	0	0	0	0	0	0
NZ_MW665563.1	0	11	0	0	0	0	0	0
NZ_MW665564.1	0	11	0	0	0	0	0	0
NZ_MW679657.1	8	0	0	0	0	0	0	0
NZ_MW719568.1	0	11	0	0	0	0	0	0
NZ_MW762473.1	7	0	0	0	0	0	0	0
NZ_MW791424.1	8	0	0	0	0	0	0	0
NZ_MW800634.1	0	11	0	0	0	0	0	0
NZ_MW800635.1	0	12	0	0	1	0	0	0
NZ_MW800636.1	0	11	0	0	0	0	0	0
NZ_MW800637.1	0	12	0	0	0	0	0	0
NZ_MW800638.1	0	12	0	0	1	0	0	0
NZ_MW800639.1	1	0	15	0	0	0	0	0
NZ_MW800640.1	1	0	15	0	0	0	0	0
NZ_MW800641.1	1	0	15	0	0	0	0	0
NZ_MW808987.1	1	4	0	0	0	0	0	0
NZ_MW810613.1	0	10	0	0	0	0	0	0
NZ_MW815279.1	0	11	0	0	0	0	0	0
NZ_MW836072.1	7	0	0	0	0	0	0	0
NZ_MW836073.1	1	0	13	0	0	0	0	0
NZ_MW864328.1	1	12	0	0	0	0	0	0
NZ_MW881230.1	1	0	15	0	0	0	0	0
NZ_MW881231.1	1	0	15	0	0	0	0	0
NZ_MW881232.1	1	0	15	0	0	0	0	0
NZ_MW911666.1	0	10	0	0	0	0	0	0
NZ_MW911667.1	0	10	0	0	0	0	0	0
NZ_MW911668.1	0	10	0	0	0	0	0	0
NZ_MW911669.1	0	10	0	0	0	0	0	0
NZ_MW911670.1	0	10	0	0	0	0	0	0
NZ_MW911671.1	0	10	0	0	0	0	0	0
NZ_MW934262.1	1	0	0	0	2	0	0	0
NZ_MW940614.1	0	12	0	0	1	0	0	0
NZ_MW940615.1	0	11	0	0	0	0	0	0
NZ_MW940616.1	6	0	0	0	0	0	0	0
NZ_MW940618.1	7	0	0	0	0	0	0	0
NZ_MW940619.1	7	0	0	0	0	0	0	0
NZ_MW940620.1	7	0	0	0	0	0	0	0
NZ_MW940621.1	0	0	13	0	0	0	0	0
NZ_MW940624.1	6	0	0	0	0	0	0	0
NZ_MW940625.1	0	11	0	0	0	0	0	0
NZ_MW940627.1	0	11	0	0	0	0	0	0
NZ_MW940628.1	0	0	0	0	1	0	0	0
NZ_MW940629.1	7	0	0	0	0	0	0	0
NZ_MW978788.1	1	0	15	0	0	0	0	0
NZ_MW978789.1	1	0	15	0	0	0	0	0
NZ_MW999352.1	7	0	0	0	0	0	0	0
NZ_MW999353.1	7	0	0	0	0	0	0	0
NZ_MW999354.1	7	0	0	0	0	0	0	0
NZ_MW999355.1	7	0	0	0	0	0	0	0
NZ_MW999356.1	7	0	0	0	0	0	0	0
NZ_MZ004973.1	8	0	0	0	0	0	0	0
NZ_MZ043154.1	1	0	0	0	0	0	0	0
NZ_MZ043155.1	1	0	0	0	1	0	0	0
NZ_MZ043156.1	1	0	0	0	2	0	0	0
NZ_MZ043157.1	2	0	0	0	2	0	0	0
NZ_MZ054177.1	0	12	0	0	1	0	0	0
NZ_MZ054178.1	0	0	0	0	1	0	0	0
NZ_MZ062604.1	1	0	15	0	0	0	0	0
NZ_MZ062605.1	7	0	0	0	0	0	0	0
NZ_MZ065170.1	2	0	0	1	2	0	0	0
NZ_MZ089994.1	2	0	0	1	2	0	0	0
NZ_MZ089995.1	1	0	0	0	0	0	0	0
NZ_MZ090001.1	2	0	0	1	2	0	0	0
NZ_MZ090005.1	1	0	0	0	1	0	0	0
NZ_MZ090006.1	2	0	0	0	2	0	0	0
NZ_MZ090009.1	1	0	0	0	1	0	0	0
NZ_MZ127841.1	2	0	0	1	2	0	0	0
NZ_MZ127842.1	2	0	0	1	2	0	0	0
NZ_MZ127846.1	1	0	0	0	2	0	0	0
NZ_MZ127849.1	2	0	0	1	2	0	0	0
NZ_MZ147614.1	2	0	0	1	2	0	0	0
NZ_MZ147616.1	2	0	0	0	2	0	0	0
NZ_MZ147617.1	0	0	0	1	1	0	0	0
NZ_MZ147618.1	0	0	0	1	3	0	1	0
NZ_MZ147619.1	1	0	0	0	2	0	0	0
NZ_MZ151535.1	0	0	0	1	3	0	1	0
NZ_MZ151536.1	0	0	0	1	1	0	1	0
NZ_MZ151537.1	0	0	0	1	3	0	1	0
NZ_MZ152086.1	1	0	15	0	0	0	0	0
NZ_MZ152087.1	0	11	0	0	0	0	0	0
NZ_MZ152088.1	0	10	0	0	0	0	0	0
NZ_MZ152089.1	0	12	0	0	0	0	0	0
NZ_MZ152090.1	0	9	0	0	0	0	0	0
NZ_MZ152091.1	0	9	0	0	0	0	0	0
NZ_MZ152092.1	0	11	0	0	0	0	0	0
NZ_MZ152093.1	0	10	0	0	0	0	0	0
NZ_MZ152094.1	0	11	0	0	0	0	0	0
NZ_MZ156797.1	0	12	0	0	1	0	0	0
NZ_MZ156798.1	0	12	0	0	1	0	0	0
NZ_MZ156799.1	8	11	0	0	0	0	0	0
NZ_MZ156800.1	0	12	0	0	0	0	0	0
NZ_MZ156801.1	7	0	0	0	0	0	0	0
NZ_MZ156802.1	0	11	0	0	0	0	0	0
NZ_MZ156803.1	6	0	0	0	0	0	0	0
NZ_MZ156804.1	0	2	0	0	0	0	0	0
NZ_MZ230002.1	1	0	0	0	2	0	0	0
NZ_MZ270636.1	7	0	0	0	0	0	0	0
NZ_MZ277864.1	7	0	0	0	0	0	0	0
NZ_MZ291453.1	0	0	0	2	3	0	0	0
NZ_MZ342958.1	0	12	0	0	1	0	0	0
NZ_MZ359668.1	0	0	13	0	0	0	1	0
NZ_MZ359669.1	0	0	13	0	0	0	1	0
NZ_MZ363820.1	7	0	0	0	0	0	0	0
NZ_MZ367885.1	0	12	0	0	1	0	0	0
NZ_MZ367886.1	0	12	0	0	0	0	0	0
NZ_MZ375739.1	7	0	0	0	0	0	0	0
NZ_MZ398018.1	0	12	0	0	1	0	0	0
NZ_MZ419555.1	0	11	0	0	1	0	0	0
NZ_MZ465528.1	2	11	0	0	0	0	0	0
NZ_MZ465529.1	2	11	0	0	0	0	0	0
NZ_MZ465530.1	0	10	0	0	0	0	0	0
NZ_MZ465531.1	0	10	0	0	0	0	0	0
NZ_MZ465532.1	2	11	0	0	0	0	0	0
NZ_MZ465533.1	0	4	0	0	0	0	0	0
NZ_MZ465534.1	1	11	0	0	0	0	0	0
NZ_MZ475694.1	4	2	0	0	0	0	0	0
NZ_MZ475695.1	0	12	0	0	0	0	0	0
NZ_MZ475696.1	0	12	0	0	0	0	0	0
NZ_MZ475697.1	0	0	0	0	1	0	0	0
NZ_MZ475698.1	0	12	0	0	0	0	0	0
NZ_MZ475699.1	0	12	0	0	1	0	0	0
NZ_MZ475700.1	4	2	0	0	0	0	0	0
NZ_MZ475702.1	0	12	0	0	0	0	0	0
NZ_MZ475703.1	0	0	0	0	1	0	0	0
NZ_MZ475704.1	0	8	0	0	0	0	0	0
NZ_MZ475705.1	0	8	0	0	0	0	0	0
NZ_MZ475706.1	0	12	0	0	1	0	0	0
NZ_MZ475707.1	4	2	0	0	0	0	0	0
NZ_MZ475708.1	0	12	0	0	0	0	0	0
NZ_MZ475709.1	0	0	0	0	1	0	0	0
NZ_MZ475710.1	0	12	0	0	0	0	0	0
NZ_MZ496295.1	2	0	0	0	0	0	0	0
NZ_MZ496297.1	0	12	0	0	0	0	0	0
NZ_MZ502218.1	0	0	0	0	1	0	0	0
NZ_MZ512197.1	0	10	0	0	0	0	0	0
NZ_MZ513634.1	0	3	0	0	1	0	0	0
NZ_MZ513635.1	7	0	0	0	0	0	0	0
NZ_MZ532978.1	0	10	0	0	0	0	0	0
NZ_MZ532979.1	1	0	0	0	1	1	0	0
NZ_MZ532980.1	1	12	0	0	1	0	0	0
NZ_MZ532981.1	0	12	0	0	0	0	0	0
NZ_MZ546615.1	0	8	0	0	0	0	0	0
NZ_MZ546616.1	2	11	0	0	0	0	0	0
NZ_MZ546617.1	0	0	0	0	1	0	0	0
NZ_MZ581331.1	2	0	0	0	0	0	0	0
NZ_MZ594468.1	0	0	0	0	1	0	0	0
NZ_MZ603802.1	0	0	0	1	6	0	0	0
NZ_MZ606383.1	2	11	0	0	0	0	0	0
NZ_MZ606384.2	2	11	0	0	0	0	0	0
NZ_MZ634322.1	0	6	0	0	0	0	0	0
NZ_MZ634323.1	0	7	0	0	0	0	0	0
NZ_MZ634324.1	0	6	0	0	1	0	0	0
NZ_MZ634325.1	0	10	0	0	1	0	0	0
NZ_MZ634326.1	0	6	0	0	1	0	0	0
NZ_MZ643942.1	8	0	0	0	0	0	0	0
NZ_MZ666125.1	7	0	0	0	0	0	0	0
NZ_MZ666126.1	0	11	0	0	0	0	0	0
NZ_MZ670000.1	2	11	0	0	0	0	0	0
NZ_MZ673648.1	8	0	0	0	0	0	1	0
NZ_MZ690481.1	0	0	0	0	0	1	0	0
NZ_MZ690484.1	0	12	0	0	1	0	0	0
NZ_MZ709016.1	0	3	0	0	0	0	0	0
NZ_MZ726784.1	0	10	0	0	0	0	0	0
NZ_MZ726785.1	0	11	0	0	0	0	0	0
NZ_MZ726787.1	0	3	0	0	0	0	0	0
NZ_MZ726788.1	0	10	0	0	0	0	0	0
NZ_MZ726789.1	0	11	0	0	1	0	0	0
NZ_MZ750393.1	0	0	13	0	0	0	0	0
NZ_MZ750395.1	0	11	13	0	0	0	0	0
NZ_MZ753458.1	7	0	0	0	0	0	0	0
NZ_MZ753459.1	0	10	0	0	0	0	0	0
NZ_MZ753460.1	0	12	0	0	0	0	0	0
NZ_MZ773210.1	0	11	0	0	0	0	0	0
NZ_MZ773647.1	8	0	0	0	0	0	2	0
NZ_MZ779047.1	8	0	0	0	0	0	0	0
NZ_MZ836796.1	6	11	0	0	0	0	0	0
NZ_MZ836797.1	7	0	0	0	0	0	0	0
NZ_MZ836798.1	8	0	0	0	0	0	0	0
NZ_MZ836799.1	6	11	0	0	0	0	0	0
NZ_MZ836800.1	7	0	0	0	0	0	0	0
NZ_MZ836801.1	1	0	15	0	0	0	0	0
NZ_MZ836802.1	0	7	0	0	1	0	0	0
NZ_MZ836803.1	7	0	0	0	0	0	0	0
NZ_MZ836804.1	7	0	0	0	0	0	0	0
NZ_MZ836805.1	6	11	0	0	0	0	0	0
NZ_MZ836806.1	7	0	0	0	0	0	0	0
NZ_MZ836807.1	1	11	0	0	0	0	0	0
NZ_MZ836808.1	0	11	0	0	0	0	0	0
NZ_MZ836809.1	6	11	0	0	0	0	0	0
NZ_MZ848136.1	7	0	0	0	0	0	0	0
NZ_MZ848139.1	0	11	0	0	0	0	0	0
NZ_MZ853143.1	7	0	0	0	0	0	0	0
NZ_MZ857202.1	0	12	0	0	0	0	0	0
NZ_MZ867986.1	7	0	0	0	0	0	0	0
NZ_MZ892875.1	0	12	0	0	1	0	0	0
NZ_MZ913311.1	8	0	0	0	0	0	1	0
NZ_MZ913312.1	8	0	0	0	0	0	1	0
NZ_OK052578.1	0	0	0	1	1	0	0	0
NZ_OK067239.1	2	11	0	0	0	0	0	0
NZ_OK085530.1	1	0	4	0	0	0	0	0
NZ_OK146920.1	2	11	0	0	0	0	0	0
NZ_OK148596.1	0	0	13	0	0	0	1	0
NZ_OK210095.1	1	0	0	1	1	0	0	0
NZ_OK217279.1	7	0	0	0	0	0	0	0
NZ_OK236218.1	0	12	0	0	1	0	0	0
NZ_OK247584.1	0	0	13	0	0	0	1	0
NZ_OK247585.1	0	0	13	0	0	0	1	0
NZ_OK247586.1	0	0	13	0	0	0	1	0
NZ_OK247587.1	0	0	13	0	0	0	1	0
NZ_OK263089.1	1	12	0	0	0	0	0	0
NZ_OK287926.1	0	0	0	0	1	15	0	0
NZ_OK324136.1	0	1	0	0	0	0	0	0
NZ_OK492156.1	1	0	0	0	0	0	0	0
NZ_OK492157.1	1	0	0	0	0	0	0	0
NZ_OK492158.1	1	0	0	0	0	0	0	0
NZ_OK500121.1	0	0	0	0	1	0	0	0
NZ_OK500122.1	0	12	0	0	0	0	1	0
NZ_OK500123.1	2	11	0	0	0	0	0	0
NZ_OK500124.1	0	12	0	0	0	0	1	0
NZ_OK546135.1	1	0	0	0	0	0	0	0
NZ_OK558605.1	7	0	0	0	0	0	0	0
NZ_OK605084.1	7	0	0	0	0	0	0	0
NZ_OK605583.1	0	12	0	0	1	0	0	0
NZ_OK623716.1	7	0	0	0	0	0	0	0
NZ_OK642377.1	7	0	0	0	0	0	0	0
NZ_OK642378.1	7	0	0	0	0	0	0	0
NZ_OK642379.1	7	0	0	0	0	0	0	0
NZ_OK649970.1	0	11	0	0	0	0	0	0
NZ_OK649971.1	6	0	0	0	0	0	0	0
NZ_OL331018.1	0	11	0	0	0	0	0	0
NZ_OL331019.1	0	11	0	0	0	0	0	0
NZ_OL331020.1	0	11	0	0	0	0	0	0
NZ_OL331021.1	0	11	0	0	0	0	0	0
NZ_OL348377.1	1	10	0	0	0	0	0	0
NZ_OL348378.1	2	11	0	0	0	0	0	0
NZ_OL348379.1	1	10	0	0	0	0	0	0
NZ_OL348380.1	2	11	0	0	0	0	0	0
NZ_OL389795.1	2	11	0	0	0	0	0	0
NZ_OL468012.1	2	0	0	0	1	1	0	0
NZ_OL468818.1	0	11	0	0	0	0	0	0
NZ_OL468819.1	0	0	9	0	0	0	0	0
NZ_OL504740.1	7	0	0	0	0	0	0	0
NZ_OL518976.1	0	11	0	0	1	0	0	0
NZ_OL589121.1	0	0	1	0	1	0	0	0
NZ_OL598600.1	0	11	0	0	0	0	0	0
NZ_OL598601.1	0	11	0	0	0	0	0	0
NZ_OL598602.1	0	11	0	0	0	0	0	0
NZ_OL689363.1	1	0	15	0	0	0	0	0
NZ_OL744330.1	0	12	0	0	0	0	0	0
NZ_OL763373.1	1	10	0	0	0	0	0	0
NZ_OL790696.1	3	0	0	0	2	0	2	0
NZ_OL790811.1	1	12	0	0	1	3	1	0
NZ_OL790812.1	1	12	0	0	1	3	1	0
NZ_OL804387.1	0	12	0	0	0	0	0	0
NZ_OL804388.1	0	12	0	0	0	0	0	0
NZ_OL804389.1	0	12	0	0	0	0	0	0
NZ_OL804390.1	2	12	0	0	0	0	0	0
NZ_OL804391.1	0	1	0	0	0	0	0	0
NZ_OL828742.1	0	12	0	0	0	0	0	0
NZ_OL828743.1	1	10	0	0	0	0	0	0
NZ_OL828744.1	0	12	0	0	1	0	0	0
NZ_OL891651.1	0	12	0	0	1	0	0	0
NZ_OL891652.1	0	3	0	0	0	0	0	0
NZ_OL891656.1	0	3	0	0	0	0	0	0
NZ_OL908906.1	6	12	0	0	0	0	0	0
NZ_OL908907.1	1	12	0	0	0	0	0	0
NZ_OL908908.1	0	12	0	0	0	0	1	0
NZ_OL964513.1	0	12	0	0	0	0	0	0
NZ_OL964514.1	7	0	0	0	0	0	0	0
NZ_OL964515.1	0	12	0	0	1	0	0	0
